rank,front,meaning,kaikki_entry,kaikki_semantic_agreement,kaikki_overlap_terms,omw_entry,omw_semantic_agreement,omw_overlap_terms,wordfreq_attested,calima_exact,status
1356,تربوي,pedagogical; educational,True,True,educational|pedagogical,False,False,,True,True,verified
1357,واصل,continue,True,True,continue,True,True,continue,True,True,verified_strong
1358,فعاليات,events,False,False,,False,False,,True,True,explicit_review_required
1359,أفريقي,African,True,True,african,True,True,african,True,True,verified_strong
1360,خلاف,dispute; controversy; conflict,True,True,controversy|dispute,True,True,conflict|controversy|dispute,True,True,verified_strong
1361,تداول,alternation; circulation,True,False,,True,False,,True,True,explicit_review_required
1362,عدسة,lens,True,True,lens,True,True,lens,True,True,verified_strong
1363,إرهابي,terrorist,True,True,terrorist,True,True,terrorist,True,True,verified_strong
1364,معارضة,opposition,True,True,opposition,True,True,opposition,True,True,verified_strong
1365,كهرباء,electricity,True,True,electricity,True,True,electricity,True,True,verified_strong
1366,عقوبة,punishment; sanction; punitive measure,True,True,punish,True,True,punish,True,True,verified_strong
1367,مطعم,restaurant,True,True,restaurant,True,True,restaurant,True,True,verified_strong
1368,مهني,professional; vocational; occupational,True,True,professional|vocational,True,True,occupational|professional,True,True,verified_strong
1369,تحليل,analysis; dissolution,True,True,analysi|dissolution,True,True,analysi,True,True,verified_strong
1370,والد,father,True,True,father,True,True,father,True,True,verified_strong
1371,باحث,scholar; researcher,True,True,researcher,True,True,scholar,True,True,verified_strong
1372,توزيع,distribution,True,True,distribution,True,True,distribution,True,True,verified_strong
1373,إنجاز,accomplishment; achievement; success,True,True,achieve,True,True,accomplish|achieve,True,True,verified_strong
1374,ست,lady; miss,True,False,,False,False,,True,True,explicit_review_required
1375,ملبس,clothes; dress; attire,True,True,cloth|dres,True,True,cloth,True,True,verified_strong
1376,نبأ,news item; report,True,True,news,True,True,news,True,True,verified_strong
1377,أردني,Jordanian,True,True,jordanian,False,False,,True,True,verified
1378,إرسال,transmission; broadcast,True,False,,True,False,,True,True,explicit_review_required
1379,إقليمي,regional; territorial,True,True,regional,False,False,,True,True,verified
1380,ألقى,be arrested,True,False,,True,False,,True,True,explicit_review_required
1381,معالجة,treatment; therapy; processing,True,True,treat,True,True,process|therapy|treat,True,True,verified_strong
1382,حفظ,preservation; retention; guarding,True,True,guard|preserv,True,True,preserv|retention,True,True,verified_strong
1383,قائل,saying,True,False,,False,False,,True,True,explicit_review_required
1384,مرشح,candidate; nominee; nominated,True,True,candidate|nominee,True,True,candidate|nominee,True,True,verified_strong
1385,حصري,escrow,True,False,,False,False,,True,True,explicit_review_required
1386,أهلي,civil; domestic; family,True,True,civil,False,False,,True,True,verified
1387,حرف,letter,True,True,letter,True,True,letter,True,True,verified_strong
1388,صرف,diverting; spending,True,True,divert|spend,True,True,spend,True,True,verified_strong
1389,شرح,explanation; commentary,True,True,commentary|explan,True,True,explan,True,True,verified_strong
1390,قلم,pencil; pen,True,True,pen|pencil,True,False,,True,True,verified
1391,قصر,castle; palace,True,True,castle|palace,True,True,palace,True,True,verified_strong
1392,قصيدة,poem,True,True,poem,True,True,poem,True,True,verified_strong
1393,صحافة,journalism; press,True,True,journalism|pres,True,True,journalism|pres,True,True,verified_strong
1394,متعلق,attached; connected; concerning,True,True,attach|concern,False,False,,True,True,verified
1395,عبارة,expression,True,True,expression,True,True,expression,True,True,verified_strong
1396,مؤكد,certain; guaranteed,False,False,,False,False,,True,True,explicit_review_required
1397,سيرة,biography; epic,True,True,biography,True,True,biography,True,True,verified_strong
1398,خيمة,tents,True,True,tent,True,True,tent,True,True,verified_strong
1399,أسود,black,True,True,black,True,True,black,True,True,verified_strong
1400,ع,('ayn); 16th; (Arab),True,False,,False,False,,True,True,explicit_review_required
1401,تقييم,evaluation; assessment; rating,True,True,assess|evalu,True,False,,True,True,verified
1402,بديل,substitute; alternate,True,False,,True,False,,True,True,explicit_review_required
1403,بطاقة,energy; power; potential,True,False,,True,False,,True,True,explicit_review_required
1404,وجهة,side; part; direction,True,True,direction|side,True,True,direction,True,True,verified_strong
1405,سلسلة,chain; series,True,True,chain|sery,True,True,sery,True,True,verified_strong
1406,مراجعة,review; inspection,True,False,,True,True,inspection|review,True,True,verified
1407,جندي,soldier; private,True,True,soldier,True,True,private|soldier,True,True,verified_strong
1408,فقه,(Islamic) jurisprudence; doctrine,True,True,jurisprudence,True,False,,True,True,verified
1409,فساد,corruption,True,True,corruption,True,False,,True,True,verified
1410,قاضي,judge; magistrate,False,False,,True,True,judge,True,True,verified
1411,تنسيق,coordination; steering; systematic arrangement,True,True,coordin,False,False,,True,True,verified
1412,أجرى,conduct; carry out; perform,True,True,carry|conduct|out|perform,False,False,,True,True,verified
1413,توظيف,usage; making use of; employment,True,True,employ,True,True,employ|usage,True,True,verified_strong
1414,تحالف,alliance,True,True,alliance,True,True,alliance,True,True,verified_strong
1415,نفسي,mental; spiritual; psychological,True,False,,False,False,,True,True,explicit_review_required
1416,غاز,gas,True,True,gas,True,True,gas,True,True,verified_strong
1417,وفاة,death,True,True,death,True,True,death,True,True,verified_strong
1418,مناقشة,argument; debate,True,True,argu|debate,True,True,debate,True,True,verified_strong
1419,منصب,post; position; office,True,True,office|position|post,True,True,office|position|post,True,True,verified_strong
1420,إنساني,human; humane,True,True,human|humane,True,True,human,True,True,verified_strong
1421,جيل,generation; epoch,True,True,epoch|gener,False,False,,True,True,verified
1422,برلمان,parliament,True,True,parlia,True,True,parlia,True,True,verified_strong
1423,إصدار,export; issuance,True,False,,True,False,,True,True,explicit_review_required
1424,واسطة,means; device,True,True,mean,True,True,mean,True,True,verified_strong
1425,متر,meter,True,False,,True,True,meter,True,True,verified
1426,تنفيذي,executive,False,False,,False,False,,True,True,explicit_review_required
1427,مستقل,independent; autonomous,True,True,autonomou|independent,True,True,independent,True,True,verified_strong
1428,عنف,violence; force,True,True,force|violence,True,True,force|violence,True,True,verified_strong
1429,زكى,augment; nominate; recommend,True,False,,True,False,,True,True,explicit_review_required
1430,دستور,constitution; statute,True,True,constitution,True,True,constitution,True,True,verified_strong
1431,مشاهد,views; panoramas; spectacles,True,False,,True,True,view,True,True,verified
1432,هام,important; significant,True,True,important|significant,True,False,,True,True,verified
1433,روى,tell; report; relate; narrate,True,True,narrate|relate|report|tell,True,True,narrate|relate|report|tell,True,True,verified_strong
1434,نموذج,sample; model,True,True,model,True,True,model|sample,True,True,verified_strong
1435,حفاظ,preservation; guarding,True,False,,False,False,,True,True,explicit_review_required
1436,مؤمن,believer,True,False,,False,False,,True,True,explicit_review_required
1437,صلاحية,practicability; viability; competence,True,False,,False,False,,True,True,explicit_review_required
1438,نووي,nuclear; atomic; nucleic,True,True,atomic|nuclear,True,True,atomic|nuclear,True,True,verified_strong
1439,قصير,short; small,True,True,short|small,False,False,,True,True,verified
1440,معدل,average; rate; mean,True,True,average|rate,True,True,average|rate,True,True,verified_strong
1441,سوداني,Sudanese,True,True,sudanese,False,False,,True,True,verified
1442,نقص,decrease; loss; deficiency; lack,True,True,decrease|lack,True,True,decrease|deficiency|lack|loss,True,True,verified_strong
1443,تلقى,be delivered; be thrown,True,False,,True,False,,True,True,explicit_review_required
1444,معركة,battle; campaign,True,True,battle,True,True,battle,True,True,verified_strong
1445,رمضاني,Ramadan-related,True,False,,False,False,,True,True,explicit_review_required
1446,تلفزيون,television,True,True,television,False,False,,True,True,verified
1447,إيمان,belief; faith,True,True,belief|faith,True,False,,True,True,verified
1448,إشراف,supervision; direction; patronage,True,True,supervision,True,False,,True,True,verified
1449,نظم,be arranged; be organized; be regulated,True,False,,True,True,arrang|organiz|regulat,True,True,verified
1450,شرعية,legitimacy; legality,True,True,legality|legitimacy,True,True,legality|legitimacy,True,True,verified_strong
1451,منهج,method; approach; program,True,False,,True,False,,True,True,explicit_review_required
1452,توجيه,directing; guiding; sending,True,True,direct,True,True,guid,True,True,verified_strong
1453,باقي,remaining,False,False,,False,False,,True,True,explicit_review_required
1454,كويتي,Kuwaiti,True,True,kuwaiti,False,False,,True,True,verified
1455,أسلوب,style; method; manner,True,True,manner|method|style,True,True,manner|style,True,True,verified_strong
1456,تيار,current; stream,True,True,current|stream,True,True,current|stream,True,True,verified_strong
1457,ممارسة,practice; pursuit; exercise,True,True,exercise|practice,True,True,practice,True,True,verified_strong
1458,مقتل,murder; killing,True,True,kill|murder,False,False,,True,True,verified
1459,وثيقة,document; charter,True,True,docu,True,True,docu,True,True,verified_strong
1460,سي,C,True,True,c,False,False,,True,True,verified
1461,سكري,sugar,True,True,sugar,False,False,,True,True,verified
1462,فور,immediately; at once,True,True,immediately,True,True,immediately|once,True,True,verified_strong
1463,تطور,development; progress,True,True,develop|progres,True,True,develop|progres,True,True,verified_strong
1464,وكيل,representative; agent,True,True,agent|representative,True,True,agent|representative,True,True,verified_strong
1465,ورشة,workshops,True,True,workshop,True,True,workshop,True,True,verified_strong
1466,متهم,accused; indicted; suspected,True,True,accus|suspect,False,False,,True,True,verified
