front,frequency,reason
furette,0,no_kaikki_entry
photographiable,0,no_kaikki_entry
jaquier,0.019,no_safe_learner_meaning
jonché,0,lexique_kaikki_pos_mismatch
tute,0,no_kaikki_entry
renarder,0,no_kaikki_entry
obo,0,no_kaikki_entry
créat,0,no_kaikki_entry
pines,0,lexique_kaikki_pos_mismatch
géologistes,0,no_kaikki_entry
surréservé,0,no_kaikki_entry
revirginiser,0,no_kaikki_entry
dessalé,0,lexique_kaikki_pos_mismatch
compositionnel,0,no_kaikki_entry
pataugas,0,no_kaikki_entry
coffrés,0,lexique_kaikki_pos_mismatch
anti-oxydants,0,no_kaikki_entry
hm,0,no_kaikki_entry
mâtine,0,lexique_kaikki_pos_mismatch
pelliculage,0,no_kaikki_entry
cablés,0,no_kaikki_entry
antidate,0,lexique_kaikki_pos_mismatch
liteau,0,no_kaikki_entry
pagayeur,0,no_kaikki_entry
chasse-pierres,0,no_kaikki_entry
inondé,0,lexique_kaikki_pos_mismatch
imperméabilisant,0,lexique_kaikki_pos_mismatch
pipeauterai,0,no_kaikki_entry
fourgonner,0,no_kaikki_entry
capitonné,0,lexique_kaikki_pos_mismatch
chrysope,0,no_kaikki_entry
moghols,0,lexique_kaikki_pos_mismatch
jeun,0,lexique_kaikki_pos_mismatch
resurgir,0.7330000000000001,no_safe_learner_meaning
kuru,0,no_kaikki_entry
monobrin,0,no_kaikki_entry
buguera,0,no_kaikki_entry
fure,0,no_kaikki_entry
superviseure,0,no_kaikki_entry
extirper,1.5599999999999996,no_safe_learner_meaning
recouler,0,no_kaikki_entry
caza,0,no_kaikki_entry
démultiplicateur,0,no_kaikki_entry
plaza,0,no_kaikki_entry
refaim,0,no_kaikki_entry
huitres,0.301,no_safe_learner_meaning
rehaut,0,no_kaikki_entry
cicadelle,0,no_kaikki_entry
nerd,0,no_kaikki_entry
tire-pied,0,no_kaikki_entry
iraquien,0.511,no_safe_learner_meaning
rougeotte,0,no_kaikki_entry
tels,10.421,no_safe_learner_meaning
lamfé,0,no_kaikki_entry
par-dehors,0,no_kaikki_entry
dancefloor,0,no_kaikki_entry
stéréotypé,0,lexique_kaikki_pos_mismatch
toussements,0,no_kaikki_entry
sécheur,0,no_kaikki_entry
houlà,0,no_kaikki_entry
rhodo,0,no_kaikki_entry
colo-rectal,0,no_kaikki_entry
colobe,0,no_kaikki_entry
bolcheviste,0,lexique_kaikki_pos_mismatch
mélanocyte,0,no_kaikki_entry
inquièterais,0,no_kaikki_entry
pini,0,no_kaikki_entry
porte-outil,0,no_kaikki_entry
vice-versa,0.725,no_safe_learner_meaning
onigiri,0,no_kaikki_entry
miraud,0,no_kaikki_entry
cagne,0,no_kaikki_entry
hotellière,0,no_kaikki_entry
indoor,0,no_kaikki_entry
performer,0,no_kaikki_entry
multibande,0,no_kaikki_entry
kshatriya,0,no_kaikki_entry
enseignant-chercheur,0,no_kaikki_entry
nonel,0,no_kaikki_entry
nimbostratus,0,no_kaikki_entry
jammait,0,no_kaikki_entry
accordage,0,no_kaikki_entry
caline,0,no_kaikki_entry
métamphétamine,0,no_kaikki_entry
repieuter,0,no_kaikki_entry
néo-communiste,0,no_kaikki_entry
opiacer,0,no_kaikki_entry
thuyones,0,no_kaikki_entry
garde-à-vous,0,no_kaikki_entry
reconnu,0,lexique_kaikki_pos_mismatch
colopathie,0,no_kaikki_entry
sheriff,0,no_kaikki_entry
poly-amour,0,no_kaikki_entry
impedimenta,0,no_kaikki_entry
poucer,0,no_kaikki_entry
martelle,0,no_kaikki_entry
découpé,0,lexique_kaikki_pos_mismatch
contre-voie,0,no_kaikki_entry
mammy,0.535,no_safe_learner_meaning
benner,0,no_kaikki_entry
retraitant,0,lexique_kaikki_pos_mismatch
magnet,0,no_kaikki_entry
égrainer,0.024999999999999998,no_safe_learner_meaning
proximal,0,no_kaikki_entry
kipa,0,no_kaikki_entry
até,0,no_kaikki_entry
ballotine,0,no_kaikki_entry
librairie-papeterie,0,no_kaikki_entry
accra,0,no_kaikki_entry
piqueries,0,no_kaikki_entry
respirante,0,no_kaikki_entry
lance-roquettes,0.668,no_safe_learner_meaning
redu,0,no_kaikki_entry
voquant,0,no_kaikki_entry
newsletter,0,no_kaikki_entry
chine,0,lexique_kaikki_pos_mismatch
menacé,0,lexique_kaikki_pos_mismatch
touillettes,0.019,no_safe_learner_meaning
intuables,0,lexique_kaikki_pos_mismatch
satay,0,no_kaikki_entry
murirait,0,lexique_kaikki_pos_mismatch
maréchaliste,0,no_kaikki_entry
lapinous,0,no_kaikki_entry
alchimiquement,0,no_kaikki_entry
exproprié,0,lexique_kaikki_pos_mismatch
sino-américain,0,no_kaikki_entry
flûter,0,no_kaikki_entry
causant,0,lexique_kaikki_pos_mismatch
contrefoutre,0,no_kaikki_entry
musher,0,no_kaikki_entry
ratchet,0,no_kaikki_entry
repèrerais,0,lexique_kaikki_pos_mismatch
sac-poubelle,0,no_kaikki_entry
culpabilisant,0,lexique_kaikki_pos_mismatch
claquant,0,lexique_kaikki_pos_mismatch
vociférant,0,lexique_kaikki_pos_mismatch
coutée,0,lexique_kaikki_pos_mismatch
parodontal,0,no_kaikki_entry
revoter,0,no_kaikki_entry
saratoga,0,no_kaikki_entry
flairage,0,no_kaikki_entry
éphébophile,0,no_kaikki_entry
stp,0,lexique_kaikki_pos_mismatch
intermezzo,0,no_kaikki_entry
enclouage,0,no_kaikki_entry
repénaliser,0,no_kaikki_entry
assimilé,0,lexique_kaikki_pos_mismatch
sapotille,0,no_kaikki_entry
pondéré,0,lexique_kaikki_pos_mismatch
doté,0,lexique_kaikki_pos_mismatch
tchô,0,no_kaikki_entry
ergo,0,no_kaikki_entry
déscolarisé,0,lexique_kaikki_pos_mismatch
secourante,0,no_kaikki_entry
allongé,0,lexique_kaikki_pos_mismatch
résinage,0,no_kaikki_entry
phasés,0,no_kaikki_entry
gagnant-gagnant,0,no_kaikki_entry
quasi-inconnu,0,no_kaikki_entry
cessè,0,no_kaikki_entry
satiriste,0,no_kaikki_entry
relevable,0,no_kaikki_entry
tendoir,0,no_kaikki_entry
clivantes,0,lexique_kaikki_pos_mismatch
raja,0,no_kaikki_entry
radio-amateur,0,no_kaikki_entry
malwares,0.038,no_safe_learner_meaning
vilénie,0,no_kaikki_entry
chevau,0,no_kaikki_entry
gamela,0,no_kaikki_entry
frotté,0,lexique_kaikki_pos_mismatch
drogué,0,lexique_kaikki_pos_mismatch
concubiner,0,no_kaikki_entry
glutamine,0,no_kaikki_entry
schmitt,0,lexique_kaikki_pos_mismatch
trekker,0,no_kaikki_entry
rolandique,0,no_kaikki_entry
punt,0,no_kaikki_entry
désappointé,0,lexique_kaikki_pos_mismatch
vert-jaune,0,no_kaikki_entry
nécrosante,0,no_kaikki_entry
écroûter,0,no_kaikki_entry
fillot,0,no_kaikki_entry
rastafari,0,no_kaikki_entry
embusqué,0,lexique_kaikki_pos_mismatch
senorita,0,no_kaikki_entry
bitos,0,no_kaikki_entry
dinka,0,no_kaikki_entry
satyrion,0,no_kaikki_entry
rongement,0,no_kaikki_entry
sonie,0,no_kaikki_entry
délamination,0,no_kaikki_entry
drongos,0,no_kaikki_entry
disserts,0,no_kaikki_entry
érythropoïétique,0,no_kaikki_entry
rupa,0,lexique_kaikki_pos_mismatch
houlomoteur,0,no_kaikki_entry
simulé,0,lexique_kaikki_pos_mismatch
poëles,0.003,no_safe_learner_meaning
lainé,0,no_kaikki_entry
chiader,0,no_kaikki_entry
ficoïde,0,lexique_kaikki_pos_mismatch
bucco-génital,0.043000000000000003,no_safe_learner_meaning
patter,0,no_kaikki_entry
dépouillage,0,no_kaikki_entry
platier,0,no_kaikki_entry
synthase,0,no_kaikki_entry
opèreront,0,lexique_kaikki_pos_mismatch
rescaper,0,no_kaikki_entry
stûpa,0,no_kaikki_entry
kiwano,0,no_kaikki_entry
écrêter,0,no_kaikki_entry
franco-américain,0,no_kaikki_entry
orné,0,lexique_kaikki_pos_mismatch
assene,0,no_kaikki_entry
oxydulé,0,no_kaikki_entry
dix-cors,0,no_kaikki_entry
clivants,0,lexique_kaikki_pos_mismatch
déloquer,0,no_kaikki_entry
freake,0,no_kaikki_entry
sticker,0,no_kaikki_entry
gynandromorphe,0,no_kaikki_entry
terni,0,lexique_kaikki_pos_mismatch
sulfanilamide,0,no_kaikki_entry
diacétylmorphine,0,no_kaikki_entry
caber,0,no_kaikki_entry
refocaliser,0,no_kaikki_entry
bolchévisme,0.016,no_safe_learner_meaning
complètera,0,lexique_kaikki_pos_mismatch
faro,0,no_kaikki_entry
glides,0,no_kaikki_entry
culmen,0,no_kaikki_entry
à_la_maitre-chien,0,no_kaikki_entry
choisi,0,lexique_kaikki_pos_mismatch
saperlotte,0,no_kaikki_entry
reculoir,0,no_kaikki_entry
dracena,0.003,no_safe_learner_meaning
effoire,0,lexique_kaikki_pos_mismatch
ébouriffant,0,lexique_kaikki_pos_mismatch
siennes,0.051,no_safe_learner_meaning
minouche,0,no_kaikki_entry
méconnait,0,lexique_kaikki_pos_mismatch
touillé,0,lexique_kaikki_pos_mismatch
faissait,0,no_kaikki_entry
nié,0,lexique_kaikki_pos_mismatch
effoirée,0,lexique_kaikki_pos_mismatch
dabiste,0,no_kaikki_entry
chong,0,no_kaikki_entry
skypons,0,no_kaikki_entry
proxys,0,no_kaikki_entry
pec,0,lexique_kaikki_pos_mismatch
aspartate,0,no_kaikki_entry
balons,0,no_kaikki_entry
bourignon,0,no_kaikki_entry
hin,0,lexique_kaikki_pos_mismatch
hypotéquée,0,no_kaikki_entry
admis,0,lexique_kaikki_pos_mismatch
pita,0,no_kaikki_entry
cloitres,0.003,no_safe_learner_meaning
enfançon,0,no_kaikki_entry
lombe,0,no_kaikki_entry
gyrateur,0,no_kaikki_entry
ousque,0.006,no_safe_learner_meaning
radiocommandé,0,lexique_kaikki_pos_mismatch
one-woman-show,0,no_kaikki_entry
sous-exploiter,0,no_kaikki_entry
bâtardisaient,0,no_kaikki_entry
moussant,0,lexique_kaikki_pos_mismatch
sèchera,0,no_kaikki_entry
connaitre,0,lexique_kaikki_pos_mismatch
monte-charges,0,no_kaikki_entry
chatelaine,0,no_kaikki_entry
tte,0,no_kaikki_entry
colonisable,0,no_kaikki_entry
cynips,0,no_kaikki_entry
merger,0,no_kaikki_entry
dichlorvos,0,no_kaikki_entry
macque,0,no_kaikki_entry
biocatalyseur,0,no_kaikki_entry
clopinette,0,no_kaikki_entry
fitterait,0,no_kaikki_entry
hypoplasie,0,no_kaikki_entry
électro-oculogramme,0,no_kaikki_entry
recompresser,0,no_kaikki_entry
dessalinisée,0,no_kaikki_entry
monnayè,0,no_kaikki_entry
canfouine,0,no_kaikki_entry
préréglé,0,lexique_kaikki_pos_mismatch
rififi,0,no_kaikki_entry
rockes,0,lexique_kaikki_pos_mismatch
mal-en-point,0,no_kaikki_entry
lm,0,no_kaikki_entry
casqué,0,lexique_kaikki_pos_mismatch
décri,0,no_kaikki_entry
ogivas,0,no_kaikki_entry
dégoutes,0,lexique_kaikki_pos_mismatch
crissantes,0,no_kaikki_entry
accroché,0,lexique_kaikki_pos_mismatch
plumette,0,no_kaikki_entry
clicheton,0,no_kaikki_entry
rhizoctonie,0,no_kaikki_entry
désocculte,0,no_kaikki_entry
tripoteur,0,lexique_kaikki_pos_mismatch
dévissé,0,lexique_kaikki_pos_mismatch
pepsi,0,no_kaikki_entry
loggée,0,no_kaikki_entry
coquinou,0,no_kaikki_entry
dégueulure,0,no_kaikki_entry
écrivailleur,0,no_kaikki_entry
banettes,0,no_kaikki_entry
hassidim,0,no_kaikki_entry
mariol,0,no_kaikki_entry
récrire,0.267,no_safe_learner_meaning
browning,0,no_kaikki_entry
graissé,0,lexique_kaikki_pos_mismatch
hics,0,no_kaikki_entry
octante,0,lexique_kaikki_pos_mismatch
cajun,0,no_kaikki_entry
métriser,0,lexique_kaikki_pos_mismatch
congestionné,0,lexique_kaikki_pos_mismatch
lècheras,0,no_kaikki_entry
débarasseront,0,lexique_kaikki_pos_mismatch
niac,0,no_kaikki_entry
redébouler,0,no_kaikki_entry
sous-maîtresse,0,no_kaikki_entry
infiltrer,0,no_kaikki_entry
homies,0,no_kaikki_entry
trianon,0,no_kaikki_entry
kommandantur,0,no_kaikki_entry
somatosensorielle,0,no_kaikki_entry
materniser,0,no_kaikki_entry
yaoi,0,no_kaikki_entry
réalisé,0,lexique_kaikki_pos_mismatch
pedigree,0.532,no_safe_learner_meaning
chiro,0,no_kaikki_entry
malathion,0,no_kaikki_entry
enchainons,0,lexique_kaikki_pos_mismatch
potentiation,0,no_kaikki_entry
infatuer,0,no_kaikki_entry
fathma,0,no_kaikki_entry
trifouiller,0.30700000000000005,no_safe_learner_meaning
micro-économie,0,no_kaikki_entry
commotionner,0,no_kaikki_entry
cognage,0,no_kaikki_entry
reparez,0,no_kaikki_entry
cupcake,0,no_kaikki_entry
jasette,0,no_kaikki_entry
reblesser,0,no_kaikki_entry
porte-document,0,no_kaikki_entry
postmoderniste,0,no_kaikki_entry
recontrer,0,no_kaikki_entry
résonant,0.012,no_safe_learner_meaning
non-utilisé,0,no_kaikki_entry
intron,0,no_kaikki_entry
saccharide,0.003,no_safe_learner_meaning
anti-démocratique,0,no_kaikki_entry
zinqué,0,no_kaikki_entry
débloquage,0,no_kaikki_entry
dérayer,0,no_kaikki_entry
détracter,0,no_kaikki_entry
pneumocystose,0,no_kaikki_entry
quérulent,0,no_kaikki_entry
gigotement,0,no_kaikki_entry
marchandeur,0,no_kaikki_entry
paysagé,0,lexique_kaikki_pos_mismatch
mathurin,0,lexique_kaikki_pos_mismatch
égocentriquement,0,no_kaikki_entry
interniste,0,no_kaikki_entry
sont,0,lexique_kaikki_pos_mismatch
quintillion,0,lexique_kaikki_pos_mismatch
tétradécagone,0,no_kaikki_entry
chimichangas,0,no_kaikki_entry
carjackées,0,no_kaikki_entry
pushing,0,no_kaikki_entry
jouée,0,lexique_kaikki_pos_mismatch
chiliarques,0.003,no_safe_learner_meaning
blogué,0,lexique_kaikki_pos_mismatch
amnios,0,no_kaikki_entry
technico-légal,0,no_kaikki_entry
shamallows,0,no_kaikki_entry
renversé,0,lexique_kaikki_pos_mismatch
tranchage,0,no_kaikki_entry
ex-super,0,no_kaikki_entry
reshakes,0,no_kaikki_entry
hisse,0,lexique_kaikki_pos_mismatch
terson,0,no_kaikki_entry
gastrocnémien,0,lexique_kaikki_pos_mismatch
érythréen,0.025,no_safe_learner_meaning
tempura,0,no_kaikki_entry
culex,0,no_kaikki_entry
philistines,0,lexique_kaikki_pos_mismatch
accru,0,lexique_kaikki_pos_mismatch
past,0,no_kaikki_entry
prescription,4.247,no_safe_learner_meaning
quincaillers,0.006,no_safe_learner_meaning
polack,0.427,no_safe_learner_meaning
roucouleur,0,no_kaikki_entry
abomasum,0,no_kaikki_entry
gilbert,0,lexique_kaikki_pos_mismatch
oct,0,no_kaikki_entry
antineutrino,0,no_kaikki_entry
débarqué,0,lexique_kaikki_pos_mismatch
cellophané,0,no_kaikki_entry
appaloosas,0,no_kaikki_entry
bisulfite,0,no_kaikki_entry
délivreur,0,no_kaikki_entry
hackées,0,lexique_kaikki_pos_mismatch
repasseur,0,no_kaikki_entry
maître-esclave,0,no_kaikki_entry
pokes,0,no_kaikki_entry
réoxygéner,0,no_kaikki_entry
plexi,0,no_kaikki_entry
rassembleuse,0,lexique_kaikki_pos_mismatch
valium,0,no_kaikki_entry
collabés,0,no_kaikki_entry
oosik,0,no_kaikki_entry
agraver,0,no_kaikki_entry
anoa,0,no_kaikki_entry
poutine,0,lexique_kaikki_pos_mismatch
défécatoire,0,no_kaikki_entry
caporale,0,no_kaikki_entry
vintage,0,lexique_kaikki_pos_mismatch
contre-écrou,0,no_kaikki_entry
créosoter,0,no_kaikki_entry
défait,0,lexique_kaikki_pos_mismatch
ondulé,0,lexique_kaikki_pos_mismatch
uzbek,0.012,no_safe_learner_meaning
talbin,0,no_kaikki_entry
liposucer,0,no_kaikki_entry
thérapisé,0,no_kaikki_entry
dem,0,no_kaikki_entry
préconstruit,0,no_kaikki_entry
entâchez,0,no_kaikki_entry
étampe,0,no_kaikki_entry
thali,0,no_kaikki_entry
vaporetto,0,no_kaikki_entry
grand-peine,0,no_kaikki_entry
vingts,0.114,no_safe_learner_meaning
chérer,0,no_kaikki_entry
escot,0,no_kaikki_entry
pépiant,0,lexique_kaikki_pos_mismatch
recompiler,0,no_kaikki_entry
réduc,0,no_kaikki_entry
rouen,0,lexique_kaikki_pos_mismatch
podagre,0,lexique_kaikki_pos_mismatch
toltèque,0,no_kaikki_entry
rouspèterais,0,lexique_kaikki_pos_mismatch
enguenillé,0,no_kaikki_entry
lasse,0,lexique_kaikki_pos_mismatch
pater,0,no_kaikki_entry
importé,0,lexique_kaikki_pos_mismatch
désabusé,0,lexique_kaikki_pos_mismatch
pattern,0,no_kaikki_entry
réaccorder,0,no_kaikki_entry
clanches,0.003,no_safe_learner_meaning
rescotcher,0,no_kaikki_entry
rink,0,no_kaikki_entry
backrooms,0,no_kaikki_entry
réobtenir,0,no_kaikki_entry
loseuse,0,no_kaikki_entry
acquitement,0,no_kaikki_entry
accordance,0,no_kaikki_entry
cardamone,0,no_kaikki_entry
idiosyncrasique,0,no_kaikki_entry
solex,0,no_kaikki_entry
transcrit,0,lexique_kaikki_pos_mismatch
vidimer,0,no_kaikki_entry
carjackeront,0,no_kaikki_entry
surbooké,0,lexique_kaikki_pos_mismatch
phrénétique,0,no_kaikki_entry
organo-métallique,0,no_kaikki_entry
cristalloïde,0,no_kaikki_entry
soupoudré,0,lexique_kaikki_pos_mismatch
cascara,0,no_kaikki_entry
excentré,0,lexique_kaikki_pos_mismatch
repose,0,lexique_kaikki_pos_mismatch
sub-normaux,0,no_kaikki_entry
physio,0,lexique_kaikki_pos_mismatch
enlevage,0,no_kaikki_entry
end,0,no_kaikki_entry
aquifère,0,lexique_kaikki_pos_mismatch
saoûlait,0,no_kaikki_entry
dormaillent,0,no_kaikki_entry
tremblote,0,lexique_kaikki_pos_mismatch
promis,0,lexique_kaikki_pos_mismatch
féringien,0,lexique_kaikki_pos_mismatch
bet,0,no_kaikki_entry
board,0,no_kaikki_entry
off-shore,0,lexique_kaikki_pos_mismatch
codes-clé,0,no_kaikki_entry
extra-solaire,0,no_kaikki_entry
méta,0,lexique_kaikki_pos_mismatch
impliquement,0,no_kaikki_entry
délègueras,0,lexique_kaikki_pos_mismatch
exempté,0,lexique_kaikki_pos_mismatch
mash,0,no_kaikki_entry
intraventriculaire,0,no_kaikki_entry
intra-articulaire,0,no_kaikki_entry
brandissement,0,no_kaikki_entry
agrégé,0,lexique_kaikki_pos_mismatch
personas,0,no_kaikki_entry
cheum,0,lexique_kaikki_pos_mismatch
ex-boxeur,0,no_kaikki_entry
dévotieux,0,no_kaikki_entry
hyperventiler,0,no_kaikki_entry
sous-aphone,0,no_kaikki_entry
culottier,0,no_kaikki_entry
adytum,0,no_kaikki_entry
exajoules,0,no_kaikki_entry
samoyède,0,lexique_kaikki_pos_mismatch
forwarde,0,no_kaikki_entry
snow,0,no_kaikki_entry
liége,0,lexique_kaikki_pos_mismatch
saï,0,no_kaikki_entry
placé,0,lexique_kaikki_pos_mismatch
araignée-crabe,0,no_kaikki_entry
rancarder,0,no_kaikki_entry
ilio-tibial,0,no_kaikki_entry
cumulable,0,no_kaikki_entry
antidémarrage,0,no_kaikki_entry
désintègrerais,0,lexique_kaikki_pos_mismatch
ballounes,0.022,no_safe_learner_meaning
hypochondriaque,0,lexique_kaikki_pos_mismatch
enrageant,0,lexique_kaikki_pos_mismatch
oligodendrogliomes,0.003,no_safe_learner_meaning
beaux-enfants,0,no_kaikki_entry
triploïde,0,lexique_kaikki_pos_mismatch
anti-rapt,0,no_kaikki_entry
col-de-cygne,0,no_kaikki_entry
diplopode,0,no_kaikki_entry
crawlé,0,lexique_kaikki_pos_mismatch
pelleteur,0,no_kaikki_entry
non-viable,0,no_kaikki_entry
blanchi,0,lexique_kaikki_pos_mismatch
avaient,0,lexique_kaikki_pos_mismatch
rookie,0,no_kaikki_entry
kiévien,0,no_kaikki_entry
ayer,0,no_kaikki_entry
ressuscité,0,lexique_kaikki_pos_mismatch
lichee,0,no_kaikki_entry
travon,0,no_kaikki_entry
autoconsommer,0,no_kaikki_entry
siamang,0,no_kaikki_entry
bibliotheques,0,no_kaikki_entry
dispersant,0,lexique_kaikki_pos_mismatch
découragé,0,lexique_kaikki_pos_mismatch
chippendale,0,no_kaikki_entry
samurai,0,no_kaikki_entry
coop,0,no_kaikki_entry
vasouiller,0,no_kaikki_entry
russien,0,lexique_kaikki_pos_mismatch
zippos,0.003,no_safe_learner_meaning
goder,0,no_kaikki_entry
schlitteur,0,no_kaikki_entry
essouflée,0,no_kaikki_entry
ounce,0,no_kaikki_entry
métré,0,lexique_kaikki_pos_mismatch
tchat,0.209,no_safe_learner_meaning
hypertensif,0,no_kaikki_entry
cachou,0,no_kaikki_entry
monitoré,0,lexique_kaikki_pos_mismatch
schnouffer,0,no_kaikki_entry
rechanter,0,no_kaikki_entry
rechoisir,0,no_kaikki_entry
demi-personne,0,no_kaikki_entry
défourailler,0,no_kaikki_entry
brier,0,no_kaikki_entry
brik,0,no_kaikki_entry
désaisi,0,no_kaikki_entry
défaillerait,0,no_kaikki_entry
éparer,0,lexique_kaikki_pos_mismatch
observant,0,lexique_kaikki_pos_mismatch
possèderas,0,no_kaikki_entry
suiverons,0,no_kaikki_entry
superhéros,1.307,no_safe_learner_meaning
laparoscopiques,0,no_kaikki_entry
euskara,0,no_kaikki_entry
ficelé,0,lexique_kaikki_pos_mismatch
strider,0,no_kaikki_entry
réoffre,0,no_kaikki_entry
anhydrase,0,no_kaikki_entry
traineaux,0.016,no_safe_learner_meaning
rentré,0,lexique_kaikki_pos_mismatch
mouleur,0,no_kaikki_entry
aurevoir,0,no_kaikki_entry
recontre,0,no_kaikki_entry
poundé,0,no_kaikki_entry
multiplex,0,no_kaikki_entry
romantiser,0,no_kaikki_entry
pélos,0,no_kaikki_entry
snowbird,0,no_kaikki_entry
paraitront,0,lexique_kaikki_pos_mismatch
ortier,0,no_kaikki_entry
calter,0,no_kaikki_entry
est-ce-que,0,no_kaikki_entry
désindexer,0,no_kaikki_entry
ampli-syntoniseur,0,no_kaikki_entry
émaillé,0,lexique_kaikki_pos_mismatch
conard,0.17700000000000002,no_safe_learner_meaning
engorgé,0,lexique_kaikki_pos_mismatch
physostigma,0,no_kaikki_entry
prélavé,0,no_kaikki_entry
tracté,0,lexique_kaikki_pos_mismatch
dégueulasser,0,no_kaikki_entry
harrier,0,no_kaikki_entry
inimaginé,0,no_kaikki_entry
gano,0,no_kaikki_entry
trompé,0,lexique_kaikki_pos_mismatch
alkyde,0,lexique_kaikki_pos_mismatch
pompano,0,no_kaikki_entry
enture,0,no_kaikki_entry
geignant,0,lexique_kaikki_pos_mismatch
konjac,0,no_kaikki_entry
polaroid,0,no_kaikki_entry
pongée,0,no_kaikki_entry
croitre,0,lexique_kaikki_pos_mismatch
sterno-cléido-mastoïdien,0,no_kaikki_entry
vingt-neuf,0,lexique_kaikki_pos_mismatch
sativum,0,no_kaikki_entry
graveler,0,no_kaikki_entry
férie,0,lexique_kaikki_pos_mismatch
mailleur,0,no_kaikki_entry
sulfa,0,no_kaikki_entry
collement,0,no_kaikki_entry
postcolonial,0,no_kaikki_entry
paqueter,0,no_kaikki_entry
gastro-duodénal,0,no_kaikki_entry
exagèrerais,0,lexique_kaikki_pos_mismatch
mi-trimestre,0,no_kaikki_entry
bas-culottes,0.016,no_safe_learner_meaning
plasticine,0,no_kaikki_entry
éviscération,0,no_kaikki_entry
attristant,0,lexique_kaikki_pos_mismatch
octopus,0,no_kaikki_entry
micro-entreprise,0,no_kaikki_entry
croquignol,0,no_kaikki_entry
morbier,0,no_kaikki_entry
cobe,0,no_kaikki_entry
antagoniser,0,no_kaikki_entry
tréfond,0,no_kaikki_entry
