rank,front,expected_english,kaikki_entry,kaikki_pos,kaikki_has_english_gloss,semantic_overlap,semantic_overlap_terms,wordfreq_attested,wordfreq_zipf,arabic_wordnet_entry,camel_analysis,lexique4_entry,lexique4_pos,urdu_ud_entry,urdu_ud_pos,support_count,confidence
963,fumer,to smoke; to steam; to emit smoke,True,verb,True,True,emit|smoke|steam,True,4.24,False,False,False,,False,,2,strong
964,liberté,freedom,True,noun,True,True,freedom,True,5.05,False,False,False,,False,,2,strong
965,étudier,study,True,verb,True,True,study,True,4.47,False,False,False,,False,,2,strong
966,attirer,"to attract; to lure, to entice",True,verb,True,True,attract|entice|lure,True,4.36,False,False,False,,False,,2,strong
967,art,art,True,noun,True,True,art,True,5.26,False,False,False,,False,,2,strong
968,dent,tooth,True,noun,True,True,tooth,True,4.07,False,False,False,,False,,2,strong
969,planète,planet,True,noun,True,True,planet,True,4.75,False,False,False,,False,,2,strong
970,nez,nose,True,noun,True,True,nose,True,4.66,False,False,False,,False,,2,strong
971,colonel,colonel,True,noun,True,True,colonel,True,4.50,False,False,False,,False,,2,strong
972,exploser,explode,True,verb,True,True,explode,True,4.14,False,False,False,,False,,2,strong
973,départ,departure; start; beginning; starting point,True,noun|verb,True,True,departure|start,True,5.03,False,False,False,,False,,2,strong
974,avance,"advance; progress; advance payment; advances/moves forward; advance!/move forward! (forms of avancer, context-dependent)",True,noun|verb,True,True,advanc|advance|avancer,True,4.94,False,False,False,,False,,2,strong
975,vêtement,garment; item of clothing,True,noun,True,True,cloth|garment|item,True,3.98,False,False,False,,False,,2,strong
976,sexe,sex; biological sex; gender (context-dependent); genitals/sex organs (context-dependent),True,adj|noun|verb,True,True,biological|organ|sex,True,4.75,False,False,False,,False,,2,strong
977,couleur,suit; a flush; color/colour,True,noun,True,True,color|colour|flush|suit,True,4.91,False,False,False,,False,,2,strong
978,arbre,tree; shaft; axle; drive shaft,True,noun,True,True,axle|drive|shaft|tree,True,4.57,False,False,False,,False,,2,strong
979,installer,install,True,verb,True,True,install,True,4.51,False,False,False,,False,,2,strong
980,innocent,innocent; a naive person; a stupid or foolish person,True,adj|noun,True,True,foolish|innocent|naive|stupid,True,4.06,False,False,False,,False,,2,strong
981,durer,to last (for),True,verb,True,True,last,True,4.21,False,False,False,,False,,2,strong
982,respecter,"to respect; to meet (deadline); to comply with (rules, laws)",True,verb,True,True,comply|deadline|laws|meet|respect|rule,True,4.57,False,False,False,,False,,2,strong
983,lycée,high school; secondary school; lycée,True,adj|noun,True,True,school|secondary,True,4.75,False,False,False,,False,,2,strong
984,soit,either; whether; be (present subjunctive of être); namely/that is; okay/so be it,True,conj|intj|verb,True,True,either|it|so|subjunctive|tre,True,5.83,False,False,False,,False,,2,strong
985,détail,detail,True,noun,True,True,detail,True,4.58,False,False,False,,False,,2,strong
986,criminel,criminal; criminal person/offender,True,adj|noun,True,True,criminal,True,4.22,False,False,False,,False,,2,strong
987,énorme,"enormous, huge",True,adj,True,True,enormou|huge,True,4.74,False,False,False,,False,,2,strong
988,défense,fender; defence; tusk (of animal),True,noun,True,True,animal|defence|fender|tusk,True,4.97,False,False,False,,False,,2,strong
989,conversation,conversation,True,noun,True,True,convers,True,4.56,False,False,False,,False,,2,strong
990,traîner,to drag; to pull; to hang around; to linger/loiter; to drag on,True,verb,True,True,around|drag|hang|linger|pull,True,3.83,False,False,False,,False,,2,strong
991,secours,help; aid; assistance; rescue; first aid (premiers secours),True,noun,True,True,aid|assistance|help,True,4.65,False,False,False,,False,,2,strong
992,bonne,good; maid (dated noun),True,adj|noun,True,True,maid,True,5.67,False,False,False,,False,,2,strong
993,inutile,"useless, unnecessary, pointless",True,adj,True,True,pointles|unnecessary|useles,True,4.57,False,False,False,,False,,2,strong
994,politique,politics; policy; political,True,adj|noun,True,True,policy|politic|political,True,5.61,False,False,False,,False,,2,strong
995,thé,tea,True,noun,True,True,tea,True,4.34,False,False,False,,False,,2,strong
996,mensonge,lie,True,noun,True,True,lie,True,4.28,False,False,False,,False,,2,strong
997,été,summer; been (past participle of être),True,noun|verb,True,True,participle|summer|tre,True,6.22,False,False,False,,False,,2,strong
998,procès,trial; lawsuit,True,noun,True,True,lawsuit|trial,True,4.82,False,False,False,,False,,2,strong
999,programme,"program/programme; schedule; plan; programs/schedules; program!/schedule! (forms of programmer, context-dependent)",True,noun|verb,True,True,program|programmer,True,5.17,False,False,False,,False,,2,strong
1000,baisser,to lower; to decrease; to go down; to fall; to lower/bend,True,verb,True,True,bend|down|fall|go|lower,True,4.29,False,False,False,,False,,2,strong
