rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags,readurdu_semantic_agreement,kaikki_semantic_agreement_recheck,word2word_entry,word2word_translations,word2word_semantic_agreement,word2word_overlap_terms,semantic_source_count,combined_status
1243,مقام,"(inf. n., and n. of place, of قام (for قوم) 'to stay, stop,' &c.), s.m. Staying, stopping, resting, halting;…",explicit_review_required,5.420,False,False,,True,True,,,True,False,True,location; positions; occupy; once; centers,False,,1,explicit_review_required
1244,گرد,"part. adj. & s.m. Going round, revolving; traversing, travelling or wandering over, or through, or in (used…",explicit_review_required,5.160,False,False,,True,True,,,True,False,True,terrorist; Sun; AROUND; moving; Circle,False,,1,explicit_review_required
1245,رانا,"s.m. Title of a prince or rājā (among Hindūs, esp. Rājpūts); name of a tribe of Rājpūts",explicit_review_required,4.740,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1246,میڈیکل,medical,explicit_review_required,4.760,True,True,medical,False,,,,False,True,False,,False,,1,explicit_review_required
1247,اہل,"s.m. People, person, member, or individual (belonging to any particular person, house, place, order or…",explicit_review_required,5.460,False,False,,True,True,,,True,False,True,eligible; families; last; Every; York,False,,1,explicit_review_required
1248,تیزی,"(see tez), s.f. Sharpness, keenness; pungency, acrimony; heat, warmth; fieriness, fury, anger, wrath;…",explicit_review_required,4.890,False,False,,True,True,,,True,False,True,fast; faster; damn; Han; em,False,,1,explicit_review_required
1249,کیو,the English letter Q (in acronyms),explicit_review_required,4.970,False,False,,True,True,,,True,False,True,cue; barbecue; BQE; course; faster,False,,1,explicit_review_required
1250,اطلاعات,that which informs; the answer to a question; that from which knowledge can be derived,explicit_review_required,4.700,False,False,,True,True,,,True,False,True,Sayeed; progress; painstakingly; combed; incriminating,False,,1,explicit_review_required
1251,شریک,2001 American film directed by Andrew Adamson and Vicky Jenson,explicit_review_required,5.150,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1252,صدارت,"(for A. صدارة, v.n. fr. صدر; see ṣadr), s.f. The office of prime minister, or of chief justice; premiership;…",explicit_review_required,4.770,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1253,سلیم,"a male given name, Salim or Saleem, from Arabic",explicit_review_required,4.820,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1254,اپیل,"s.f. Appeal. — apīl karnā, To appeal",explicit_review_required,4.960,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1255,رکہنا,"v.t. To protect, preserve, keep, take care of, save; to keep, maintain; to keep, put, place, lay (upon or…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1259,برادری,"s.f. Brotherhood, fraternity, connection, relationship (syn. bhāʼī-ćārā); relation, relative, kindred,…",explicit_review_required,4.770,False,False,,True,True,,,True,False,True,community; whole; frat; smash; gave,False,,1,explicit_review_required
1261,ادہر,"adj. & adv. Without prop, support or fastening; unsupported; dangling, pendulous, suspended; not fixed or…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1262,حامل,"(act. part. n. of حمل 'to bear or carry'), s.m. A bearer, carrier, porter…",explicit_review_required,4.970,False,False,,True,True,,,True,False,True,belief; hold; admit; qualify; dealt,False,,1,explicit_review_required
1263,پایا,South Asian spicy meat soup or curry,explicit_review_required,5.080,False,False,,True,True,,,True,False,True,found; FOUND; tear; recall; prior,False,,1,explicit_review_required
1264,علامہ,"s.m. = P علامت ʻalāmat, s.f. (for A. علامة, v.n. fr. علم 'to know'), A mark, sign, token, an indication, a…",explicit_review_required,5.160,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1265,مہم,"(act. part. of اهمّ 'to render solicitous or anxious,' iv of همّ 'to keep (one) in anxiety, or suspense,'…",explicit_review_required,5.140,False,False,,True,True,,,True,False,True,campaign; door-to-door; adventures; worthless; manhunt,False,,1,explicit_review_required
1266,جنس,"s.f. Genus, kind, species, sort, class; gender; family, race, stock; goods, merchandise, commodities, wares;…",explicit_review_required,4.790,False,False,,True,True,,,True,False,True,industry; various; jobs; Foreign; Surveillance,False,,1,explicit_review_required
1267,طارق,male given name,explicit_review_required,4.730,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1268,لکہا,"part. adj. (f. -ī), &s.m. Written, &c.; what has been (or is) written; a writing, written document; decree…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1270,معاملے,"plural direct of مُعَامَلَہ (mu'āmala — matter, affair, issue.) | also: oblique singular of مُعَامَلَہ (mu'āmala — matter, affair, issue.)",explicit_review_required,4.800,False,False,,True,True,,,True,False,True,case; reliable; stronger; subject; arrested,False,,1,explicit_review_required
1271,برائے,"for, for the sake of",explicit_review_required,5.070,False,False,,True,True,,,True,False,True,reactions; CHUCKLES; transition; Van; Wyck,False,,1,explicit_review_required
1273,صدیقی,family name,explicit_review_required,4.870,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1274,ترقیاتی,developmental,explicit_review_required,4.740,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1276,معلومات,"(pl. of maʻlūmat, fem. of maʻlūm), s.f. pl. Things known; sciences",explicit_review_required,5.190,False,False,,True,True,,,True,False,True,information; info; important; feed; general,False,,1,explicit_review_required
1277,سارے,direct masculine plural; oblique masculine singular/plural,explicit_review_required,5.230,True,True,"direct,masculine,oblique,plural,singular",False,,,,False,True,True,many; shriveled; angry; Persians; Target,False,,1,explicit_review_required
1279,مثبت,"(pass. part. of ثبّت 'to establish,' &c., ii of ثبت 'to remain fixed,' &c.), part. Established, proved,…",explicit_review_required,4.670,False,False,,True,True,,,True,False,True,positive; tested; In; intellectual; capacity,False,,1,explicit_review_required
1281,یو,the English letter U (in acronyms),explicit_review_required,5.130,False,False,,True,True,,,True,False,True,UH; Yo; yo; RE; YouTube,False,,1,explicit_review_required
1282,مہیا,"(pass. part. of هيّأ 'to set or dispose in order, &c.' ii of هاء (for هيأ) 'to be prepared,' &c.), part. adj.…",explicit_review_required,4.650,False,False,,True,True,,,True,False,True,suck; rendered; outside; interrogated; cover,False,,1,explicit_review_required
1283,گر,"s.m. A drink, beverage, fluid; — a factitious poison; poison; — an antidote; — sickness, disease: —…",explicit_review_required,4.970,False,False,,True,True,,,True,False,True,fall; fell; fallen; crashed; Fall,False,,1,explicit_review_required
1285,پہنچے,"plural perfective of پَہُن٘چنا (pahũcnā — to arrive, to reach) | also: masculine of پَہُن٘چنا (pahũcnā — to arrive, to reach)",explicit_review_required,4.960,False,False,,True,True,,,True,False,True,dispatches; Wonderful; pulled; arrived; Edgware,False,,1,explicit_review_required
1286,کہانا,"v.t. To cause to speak; to cause to tell, &c. ( = kahlānā, kahwānā); — v.n. To be called or named or…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1287,حاجی,"(for ḥājjī, a n. of un. fr. ḥājj, q.v.; — not found in classical Arabic, but used by the Persians and Turks),…",explicit_review_required,4.720,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1288,قریشی,family name,explicit_review_required,4.810,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1289,کلک,s.m. A curlew; — adj. Of or relating to kali-yug,explicit_review_required,4.440,False,False,,True,True,,,True,False,True,Go; clicks; Ten; boys; here,False,,1,explicit_review_required
1291,فلمی,"movie, film",explicit_review_required,4.430,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1292,نبی,"(verb. adj. of the measure فَعِيل fr. نَبِئٌ 'a way,' &c., rt. نبأ), s.m…",explicit_review_required,5.360,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1296,بالا,"s.f. Female child, girl, young woman (not more than sixteen years of age); woman; — small cardamoms; a…",explicit_review_required,4.920,False,False,,True,True,,,True,False,True,above; There; time; was; ...,False,,1,explicit_review_required
1297,لحاظ,"(inf. n. of لاحظ; iii of لحظ 'to look through half-shut eyes'), s.m. Attentive observation, attention,…",explicit_review_required,5.070,False,False,,True,True,,,True,False,True,bit; Royal; sanctuary; non; Was,False,,1,explicit_review_required
1298,لگی,"seemed, began (feminine)",explicit_review_required,5.180,False,False,,True,True,,,True,False,True,HURT; ARE; 50; bucks; amulet,False,,1,explicit_review_required
1299,نکال,"(fr. nikālnā, q.v.), s.m. Outlet, issue, vent, discharge (i.q. nikās); — contrivance; — extract; — expulsion;… | also: infinitive of نِکَالْنَا (nikālnā — to remove, take out)",explicit_review_required,5.140,False,False,,True,True,,,True,False,True,fired; drove; Cursed; exiled; drive,False,,1,explicit_review_required
1300,بسیں,"plural perfective of بَسْنا (basnā — to settle down, to settle in, to prosper) | also: feminine of بَسْنا (basnā — to settle down, to settle in, to prosper)",explicit_review_required,3.870,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1301,فرد,"a single sheet or strip of paper; a list, roll, register, record, statement; outer fold/covering of quilt; alone",explicit_review_required,4.720,False,False,,True,True,,,True,False,True,hidden; floor; nobody; else; away,False,,1,explicit_review_required
1305,وزیراعلی,chief minister,explicit_review_required,5.110,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1306,زہریلی,poisonous,explicit_review_required,3.610,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1307,بٹ,family name,explicit_review_required,4.770,False,False,,True,True,,,True,False,True,along; suggest; get; we; I,False,,1,explicit_review_required
1308,بہاری,"adj. Of, or relating to, the spring; vernal",explicit_review_required,3.850,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1309,مصارف,"s.m. pl. (of maṣraf, q.v.), Expenses, disbursements; costs; charges; uses…",explicit_review_required,3.450,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1311,شمالی,northern,explicit_review_required,5.150,False,False,,True,True,,,True,False,True,AMERICA; LARGEST; Naming; EVER; Detroit,False,,1,explicit_review_required
1313,معاشیات,"social science that studies the production, distribution, and consumption of goods and services",explicit_review_required,3.900,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1314,کین,"s.m. Rancour, &c. ( = kīna, q.v.): — kīn-toz, adj. & s.m. Malevolent-minded; — a malevolent-minded person…",explicit_review_required,3.990,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1315,ملتا,"part. adj. (f. -ī), Mixing; agreeing, harmonizing, &c. (see milnā): — miltī āwāz, s.f. A chord note: —…",explicit_review_required,5.050,False,False,,True,True,,,True,False,True,GET; IN; get; IF; Even,False,,1,explicit_review_required
1316,ضروریات,"s.f. pl. (of ضرورية, fem. of ضروري), Necessary or indispensable things, necessaries, requisites",explicit_review_required,4.520,False,False,,True,True,,,True,False,True,requirements; needs; standards; States; United,False,,1,explicit_review_required
