"Front","Back"
"فَـ","Translations:
EN: and then / so / for
FR: et puis / donc / car
UR: تو / پھر / چونکہ

Definition:
(EN) Particle used to indicate immediate sequence, result, or reason.

Example: دَخَلَ فَجَلَسَ.

Translation: He entered and (then immediately) sat down.

Root Word: F (ف)

Synonyms: ثُمَّ, إِذَنْ"
"بِـ","Translations:
EN: with / by / in / at
FR: avec / par / à
UR: سے / کے ذریعے

Definition:
(EN) Preposition used to indicate means, accompaniment, or location.

Example: بِسْمِ اللَّهِ.

Translation: In the name of Allah.

Root Word: B (ب)

Synonyms: مَعَ, عَنْ طَرِيقِ"
"لِـ","Translations:
EN: for / to / of
FR: pour / à / de
UR: کے لیے / کو

Definition:
(EN) Preposition indicating possession, purpose, or direction.

Example: هَذَا الكِتَابُ لِي.

Translation: This book is for me (mine).

Root Word: L (ل)

Synonyms: إِلَى, أَجْلِ"
"كَـ","Translations:
EN: like / as
FR: comme / tel que
UR: جیسا / طرح

Definition:
(EN) Particle used for comparison between two things.

Example: قَوِيٌّ كَالأَسَدِ.

Translation: Strong as a lion.

Root Word: K (ك)

Synonyms: مِثْلَ, كَمَا"
"تَـ","Translations:
EN: by (oath particle)
FR: par (serment)
UR: کی قسم

Definition:
(EN) Particle used exclusively for swearing an oath, usually with the word 'Allah'.

Example: تَاللَّهِ.

Translation: By Allah.

Root Word: T (ت)

Synonyms: وَ (oath), بِـ"
"لَا سِيَّمَا","Translations:
EN: especially / particularly
FR: surtout / notamment
UR: خاص طور پر

Definition:
(EN) Compound phrase used to emphasize a specific member or aspect of a group.

Example: أُحِبُّ الفَوَاكِهَ، لَا سِيَّمَا التُّفَّاحَ.

Translation: I love fruits, especially apples.

Root Word: L-A-S-Y-M-A (ل ا س ي م ا)

Synonyms: خُصُوصًا, سِيَّمَا"
"رُبَّ","Translations:
EN: perhaps / many a / some
FR: peut-être / maintes
UR: شاید / کئی ایک

Definition:
(EN) Particle used to indicate possibility or to refer to an indefinite number, often with a following noun in the genitive.

Example: رُبَّ صَدِيقٍ أَنْفَعُ مِنْ أَخٍ.

Translation: Many a friend is more useful than a brother.

Root Word: R-B-B (ر ب ب)

Synonyms: لَعَلَّ, رُبَّمَا"
"عَمَّا قَرِيبٍ","Translations:
EN: soon / shortly
FR: bientôt / sous peu
UR: جلد ہی

Definition:
(EN) Temporal phrase indicating that an action will occur in the near future.

Example: سَنَلْتَقِي عَمَّا قَرِيبٍ.

Translation: We will meet soon.

Root Word: ʿ-N-M-A-Q-R-B (ع م ا ق ر ب)

Synonyms: قَرِيبًا, بَعْدَ قَلِيلٍ"
"لَيْسَ فَقَطْ","Translations:
EN: not only
FR: pas seulement
UR: نہ صرف

Definition:
(EN) Correlative phrase often followed by 'bal' (but rather) to indicate multiple aspects.

Example: لَيْسَ فَقَطْ هَذَا.

Translation: Not only this.

Root Word: L-Y-S-F-Q-Ṭ (ل ي س ف ق ط)

Synonyms: لَيْسَ حَسْبُ, لَيْسَ فَحَسْبُ"
"بِغَضِّ النَّظَرِ","Translations:
EN: regardless of / irrespective of
FR: indépendamment de / sans tenir compte de
UR: قطع نظر

Definition:
(EN) Prepositional phrase used to dismiss a factor as irrelevant to the main point.

Example: بِغَضِّ النَّظَرِ عَنِ الثَّمَنِ.

Translation: Regardless of the price.

Root Word: GH-Ḍ-Ḍ-N-Ẓ-R (غ ض ض ن ظ ر)

Synonyms: دُونَ اعْتِبَارٍ, مَعَ ذَلِكَ"
"أَيُّهَا","Translations:
EN: O (vocative used with definite nouns)
FR: Ô
UR: اے

Definition:
(EN) Vocative particle used specifically when addressing a noun that begins with the definite article 'al-'.

Example: أَيُّهَا النَّاسُ.

Translation: O people!

Root Word: ʾ-Y (أ ي)

Synonyms: يَا, أَيَّتُهَا (feminine)"
"حَيْثُمَا","Translations:
EN: wherever
FR: où que / n'importe où
UR: جہاں کہیں

Definition:
(EN) Conditional adverb of place similar to 'aynamā'.

Example: حَيْثُمَا تَكُونُوا يُدْرِكْكُمُ المَوْتُ.

Translation: Wherever you are, death will overtake you.

Root Word: Ḥ-Y-TH-M-A (ح ي ث م ا)

Synonyms: أَيْنَمَا, فِي أَيِّ مَكَانٍ"
"كَيْفَمَا","Translations:
EN: however / in whatever way
FR: de quelque manière que / n'importe comment
UR: جیسے بھی

Definition:
(EN) Conditional adverb of manner indicating that the result is independent of the method.

Example: كَيْفَمَا تَفْعَلْ أَفْعَلْ.

Translation: However you do, I will do.

Root Word: K-Y-F-M-A (ك ي ف م ا)

Synonyms: بِأَيِّ طَرِيقَةٍ, مَهْمَا"
"لِأَنَّ","Translations:
EN: because
FR: parce que
UR: کیونکہ

Definition:
(EN) Conjunction used to provide a reason for a previous statement.

Example: غِبْتُ لِأَنِّي كُنْتُ مَرِيضًا.

Translation: I was absent because I was sick.

Root Word: L-ʾ-N (ل أ ن)

Synonyms: بِسَبَبِ, إِذْ"
"مَهْمَا","Translations:
EN: whatever / no matter what
FR: quoi que / n'importe quoi
UR: چاہے جو بھی

Definition:
(EN) Conditional pronoun used to indicate that the outcome remains the same regardless of the object or action.

Example: مَهْمَا يَكُنِ الثَّمَنُ.

Translation: Whatever the price may be.

Root Word: M-H-M-A (م ه م ا)

Synonyms: أَيُّ شَيْءٍ, كَيْفَمَا"
"هَذِهِ","Translations:
EN: this (feminine)
FR: ceci / celle-ci
UR: یہ (مؤنث)

Definition:
(EN) Demonstrative pronoun for identifying a feminine singular person or thing close at hand.

Example: هَذِهِ بِنْتٌ صَغِيرَةٌ.

Translation: This is a small girl.

Root Word: H-DH-H (ه ذ ه)

Synonyms: هَذَا, تِلْكَ"
"عَلَى أَيِّ حَالٍ","Translations:
EN: anyway / in any case
FR: de toute façon / en tout cas
UR: بہر حال

Definition:
(EN) Phrase used to dismiss previous details and move to a summary or a new point.

Example: عَلَى أَيِّ حَالٍ، سَنَذْهَبُ.

Translation: In any case, we will go.

Root Word: ʿ-L-Y-ʾ-Y-Ḥ-W-L (ع ل ي أ ي ح و ل)

Synonyms: بِأَيِّ حَالٍ, مَعَ ذَلِكَ"
"بِالنِّسْبَةِ لِـ","Translations:
EN: for / regarding / relative to
FR: pour / en ce qui concerne / par rapport à
UR: کے بارے میں / کے لحاظ سے

Definition:
(EN) Prepositional phrase used to express a viewpoint or a relationship to something else.

Example: بِالنِّسْبَةِ لِي، هَذَا جَيِّدٌ.

Translation: For me (In my view), this is good.

Root Word: N-S-B (ن س ب)

Synonyms: بِخُصُوصِ, حِيَالَ"
"أَمَّا","Translations:
EN: as for / but as for
FR: quant à
UR: رہا / لیکن رہا

Definition:
(EN) Particle used to introduce a topic of discussion, often followed by 'fa-' in the result clause.

Example: أَمَّا أَحْمَدُ فَقَدْ ذَهَبَ.

Translation: As for Ahmad, he has gone.

Root Word: ʾ-M-A (أ م ا)

Synonyms: بِالنِّسْبَةِ لِـ, حِيَالَ"
"مَنْ ذَا","Translations:
EN: who is it that / who
FR: qui est-ce qui / qui
UR: کون ہے وہ جو

Definition:
(EN) Emphatic interrogative pronoun used to ask about a person's identity or actions.

Example: مَنْ ذَا الَّذِي يَشْفَعُ عِنْدَهُ؟

Translation: Who is it that can intercede with Him?

Root Word: M-N-DH-A (م ن ذ ا)

Synonyms: مَنْ، مَنْ هُوَ"
"عَلَى أَنَّ","Translations:
EN: provided that / although
FR: à condition que / bien que
UR: اس شرط پر کہ / باوجود یہ کہ

Definition:
(EN) Conjunction used to set a condition or to introduce a contrasting fact.

Example: سَأُسَاعِدُكَ، عَلَى أَنَّ تَعْدِلَ.

Translation: I will help you, provided that you be just.

Root Word: ʿ-L-Y-ʾ-N (ع ل ي أ ن)

Synonyms: بِشَرْطِ أَنَّ, مَعَ أَنَّ"
"لَا بَأْسَ","Translations:
EN: no problem / it is fine / okay
FR: pas de problème / c'est bien
UR: کوئی بات نہیں / ٹھیک ہے

Definition:
(EN) Phrase used to express agreement, reassurance, or that something is acceptable.

Example: لَا بَأْسَ، سَأَفْعَلُ ذَلِكَ.

Translation: No problem, I will do that.

Root Word: L-A-B-ʾ-S (ل ا ب أ س)

Synonyms: مَعْلِيش, طَيِّب"
"بِالمُنَاسَبَةِ","Translations:
EN: by the way / incidentally
FR: au fait / à ce propos
UR: ضمناً / ویسے

Definition:
(EN) Phrase used to introduce a related but separate topic into a conversation.

Example: بِالمُنَاسَبَةِ، هَلْ رَأَيْتَ أَحْمَدَ؟

Translation: By the way, have you seen Ahmad?

Root Word: N-S-B (ن س ب)

Synonyms: عَلَى فِكْرَة, بِمُوجِبِ ذَلِكَ"
"أَوَّلًا","Translations:
EN: firstly / first of all
FR: premièrement / d'abord
UR: پہلے / سب سے پہلے

Definition:
(EN) Ordinal adverb used to sequence points or actions, starting with the most prior.

Example: أَوَّلًا، يَجِبُ أَنْ نَأْكُلَ.

Translation: Firstly, we must eat.

Root Word: ʾ-W-L (أ و ل)

Synonyms: بَادِئَ ذِي بَدْءٍ, قَبْلَ كُلِّ شَيْءٍ"
"أَخِيرًا","Translations:
EN: finally / at last / recently
FR: enfin / finalement / récemment
UR: آخرکار / حال ہی میں

Definition:
(EN) Adverb indicating the conclusion of a sequence or something that happened in the near past.

Example: أَخِيرًا، وَصَلَ القِطَارُ.

Translation: Finally, the train arrived.

Root Word: ʾ-KH-R (أ خ ر)

Synonyms: فِي النِّهَايَةِ, حَدِيثًا"
"أَبَدًا","Translations:
EN: never / forever
FR: jamais / pour toujours
UR: کبھی نہیں / ہمیشہ

Definition:
(EN) Adverb used with negation for 'never' or in positive contexts for an eternal duration.

Example: لَا أَفْعَلُ ذَلِكَ أَبَدًا.

Translation: I never do that.

Root Word: ʾ-B-D (أ ب د)

Synonyms: قَطُّ, دَائِمًا"
"فَوْرًا","Translations:
EN: immediately / at once
FR: immédiatement / tout de suite
UR: فوراً

Definition:
(EN) Adverb indicating that an action must happen without any delay.

Example: اِذْهَبْ إِلَى هُنَاكَ فَوْرًا.

Translation: Go there immediately.

Root Word: F-W-R (ف و ر)

Synonyms: حَالًا, فِي الحَالِ"
"تَقْرِيبًا","Translations:
EN: approximately / nearly / almost
FR: environ / presque
UR: تقریباً / قریب قریب

Definition:
(EN) Adverb used to indicate a quantity or state that is close but not exact.

Example: السَّاعَةُ العَاشِرَةُ تَقْرِيبًا.

Translation: It is approximately ten o'clock.

Root Word: Q-R-B (ق ر ب)

Synonyms: حَوَالَيْ, كَادَ"
"تَمَامًا","Translations:
EN: completely / exactly / perfectly
FR: complètement / exactement / parfaitement
UR: بالکل / مکمل طور پر

Definition:
(EN) Adverb used to indicate that something is finished, whole, or entirely correct.

Example: أَنَا أَتَّفِقُ مَعَكَ تَمَامًا.

Translation: I completely agree with you.

Root Word: T-M-M (ت م م)

Synonyms: كُلِّيًّا, بِالضَّبْطِ"
"فِعْلًا","Translations:
EN: indeed / actually / really
FR: en effet / vraiment / réellement
UR: واقعی / حقیقت میں

Definition:
(EN) Adverb used to confirm the reality of a situation or for emphasis.

Example: هَلْ أَنْتَ فِعْلًا هُنَا؟

Translation: Are you really here?

Root Word: F-ʿ-L (ف ع ل)

Synonyms: حَقًّا, بِالفِعْلِ"
"رُبَّمَا","Translations:
EN: perhaps / maybe
FR: peut-être
UR: شاید

Definition:
(EN) Adverb expressing uncertainty or possibility about a future or present event.

Example: رُبَّمَا يَأْتِي غَدًا.

Translation: Perhaps he will come tomorrow.

Root Word: R-B-B (ر ب ب)

Synonyms: لَعَلَّ, عَسَى"
"لِأَجْلِ","Translations:
EN: for / for the sake of
FR: pour / pour l'amour de
UR: کے لیے / کی خاطر

Definition:
(EN) Prepositional phrase indicating the purpose, beneficiary, or cause of an action.

Example: فَعَلْتُ ذَلِكَ لِأَجْلِكَ.

Translation: I did that for your sake.

Root Word: ʾ-J-L (أ ج ل)

Synonyms: بِسَبَبِ, لِـ"
"بِدُونِ","Translations:
EN: without
FR: sans
UR: بغیر / بنا

Definition:
(EN) Preposition used to indicate the absence of something.

Example: قَهْوَةٌ بِدُونِ سُكَّرٍ.

Translation: Coffee without sugar.

Root Word: D-W-N (د و ن)

Synonyms: بِلَا, دُونَ"
"أَمَّا بَعْدُ","Translations:
EN: furthermore / now then (formal transition)
FR: par ailleurs / et maintenant
UR: حمد و ثنا کے بعد

Definition:
(EN) Formal transition phrase used in speeches and letters after the introduction to move to the main subject.

Example: السَّلَامُ عَلَيْكُمْ، أَمَّا بَعْدُ...

Translation: Peace be upon you; now then...

Root Word: ʾ-M-A-B-ʿ-D (أ م ا ب ع د)

Synonyms: وَبَعْدُ, ثُمَّ"
"بِصَرَاحَةٍ","Translations:
EN: frankly / honestly / openly
FR: franchement / honnêtement
UR: صاف صاف / صراحت سے

Definition:
(EN) Adverbial phrase used when someone wants to express their thoughts clearly and without hiding anything.

Example: بِصَرَاحَةٍ، لَا أُحِبُّهُ.

Translation: Frankly, I do not like it.

Root Word: Ṣ-R-Ḥ (ص ر ح)

Synonyms: بِوُضُوحٍ, صِدْقًا"
"لَيْسَ هُنَاكَ","Translations:
EN: there is no / there is not
FR: il n'y a pas
UR: وہاں نہیں ہے / نہیں ہے

Definition:
(EN) Phrase used to negate the existence of something in a particular place or situation.

Example: لَيْسَ هُنَاكَ شَيْءٌ.

Translation: There is nothing.

Root Word: L-Y-S-H-N-K (ل ي س ه ن ك)

Synonyms: مَا مِنْ, لَا يُوجَدُ"
"عَلَى الفَوْرِ","Translations:
EN: immediately / instantly
FR: tout de suite / instantanément
UR: فوراً

Definition:
(EN) Adverbial phrase indicating that an action occurs without any wait or delay.

Example: تَعَالَ عَلَى الفَوْرِ.

Translation: Come immediately.

Root Word: F-W-R (ف و ر)

Synonyms: حَالًا, فَوْرًا"
"إِلَى حَدٍّ مَا","Translations:
EN: to some extent / somewhat
FR: dans une certaine mesure / un peu
UR: کسی حد تک

Definition:
(EN) Phrase used to qualify a statement, indicating that it is partially true or limited in degree.

Example: هُوَ صَعْبٌ إِلَى حَدٍّ مَا.

Translation: It is somewhat difficult.

Root Word: Ḥ-D-D (ح د د)

Synonyms: نَوْعًا مَا, جُزْئِيًّا"
