"Front","Back"
"ouvrir","Translations:
EN: to open
AR: فَتَحَ
UR: کھولنا

Definition:
(EN) Verb meaning to move a door, lid, or cover so that an interior is accessible.

Example: Ouvrir la porte.

Translation: To open the door.

Root Word: Latin 'aperire'

Synonyms: déverrouiller, entamer"
"sentir","Translations:
EN: to feel / to smell
AR: شَعَرَ / شَمَّ
UR: محسوس کرنا / سونگھنا

Definition:
(EN) Verb expressing physical or emotional sensation, or the perception of odors.

Example: Je sens le vent.

Translation: I feel the wind.

Root Word: Latin 'sentire'

Synonyms: éprouver, humer"
"demander","Translations:
EN: to ask / to request
AR: طَلَبَ / سَأَلَ
UR: پوچھنا / مانگنا

Definition:
(EN) Verb used to inquire about something or to express a desire for something to be given.

Example: Demander son chemin.

Translation: To ask for one's way.

Root Word: Latin 'demandare'

Synonyms: interroger, solliciter"
"rendre","Translations:
EN: to return / to give back / to render
AR: أَعَادَ / جَعَلَ
UR: واپس کرنا / بنانا

Definition:
(EN) Verb meaning to give something back or to cause someone to be in a certain state.

Example: Rendre un livre.

Translation: To return a book.

Root Word: Latin 'rendere'

Synonyms: restituer, transformer"
"revenir","Translations:
EN: to come back / to return
AR: عَادَ / رَجَعَ
UR: واپس آنا

Definition:
(EN) Verb expressing the act of returning to a place where one was before.

Example: Je reviens tout de suite.

Translation: I am coming back right away.

Root Word: Latin 're' + 'venire'

Synonyms: retourner, rentrer"
"vivre","Translations:
EN: to live
AR: عَاشَ
UR: جینا / زندہ رہنا

Definition:
(EN) Verb expressing the state of being alive or residing in a particular place.

Example: Vivre en France.

Translation: To live in France.

Root Word: Latin 'vivere'

Synonyms: exister, habiter"
"chercher","Translations:
EN: to look for / to search
AR: بَحَثَ عَنْ
UR: ڈھونڈنا / تلاش کرنا

Definition:
(EN) Verb meaning to try to find someone or something.

Example: Je cherche mes clés.

Translation: I am looking for my keys.

Root Word: Latin 'circare' (to go around)

Synonyms: rechercher, fouiller"
"monter","Translations:
EN: to go up / to climb / to assemble
AR: صَعِدَ / رَكَّبَ
UR: اوپر چڑھنا / جوڑنا

Definition:
(EN) Verb expressing an upward motion or the act of putting something together.

Example: Monter l'escalier.

Translation: To climb the stairs.

Root Word: Latin 'montare'

Synonyms: grimper, assembler"
"conduire","Translations:
EN: to drive / to lead
AR: قَادَ
UR: چلانا / رہنمائی کرنا

Definition:
(EN) Verb used for operating a vehicle or guiding people toward a destination/result.

Example: Conduire une voiture.

Translation: To drive a car.

Root Word: Latin 'conducere'

Synonyms: piloter, guider"
"changer","Translations:
EN: to change
AR: غَيَّرَ / تَبَدَّلَ
UR: بدلنا

Definition:
(EN) Verb expressing a transformation or the replacement of one thing with another.

Example: Changer d'avis.

Translation: To change one's mind.

Root Word: Latin 'cambiare'

Synonyms: modifier, transformer"
"payer","Translations:
EN: to pay
AR: دَفَعَ
UR: ادائیگی کرنا

Definition:
(EN) Verb meaning to give money in exchange for goods or services.

Example: Payer la facture.

Translation: To pay the bill.

Root Word: Latin 'pacare' (to appease/pacify)

Synonyms: régler, verser"
"dormir","Translations:
EN: to sleep
AR: نَامَ
UR: سونا

Definition:
(EN) Verb expressing the state of rest in which a person is unconscious.

Example: Je dors bien.

Translation: I sleep well.

Root Word: Latin 'dormire'

Synonyms: sommeiller, reposer"
"choisir","Translations:
EN: to choose
AR: اِخْتَارَ
UR: چننا / انتخاب کرنا

Definition:
(EN) Verb meaning to pick something from a range of alternatives.

Example: Choisir un cadeau.

Translation: To choose a gift.

Root Word: Germanic origin ('kausjan') via Old French.

Synonyms: sélectionner, élire"
"finir","Translations:
EN: to finish / to end
AR: أَنْهَى / اِنْتَهَى
UR: ختم کرنا / ہونا

Definition:
(EN) Verb indicating that an action or event has reached its conclusion.

Example: Finir ses devoirs.

Translation: To finish one's homework.

Root Word: Latin 'finire'

Synonyms: terminer, achever"
"aider","Translations:
EN: to help / to assist
AR: سَاعَدَ
UR: مدد کرنا

Definition:
(EN) Verb meaning to provide support or assistance to someone in need.

Example: Aider un ami.

Translation: To help a friend.

Root Word: Latin 'adjutare'

Synonyms: assister, secourir"
"gagner","Translations:
EN: to win / to earn / to gain
AR: فَازَ / رَبِحَ / كَسَبَ
UR: جیتنا / کمانا

Definition:
(EN) Verb meaning to be victorious in a contest or to obtain money through work.

Example: Gagner de l'argent.

Translation: To earn money.

Root Word: Germanic origin ('waidanjan' - to forage)

Synonyms: remporter, acquérir"
"écouter","Translations:
EN: to listen
AR: اِسْتَمَعَ
UR: سننا / کان دھرنا

Definition:
(EN) Verb expressing the act of making an effort to hear something or someone.

Example: Écouter de la musique.

Translation: To listen to music.

Root Word: Latin 'ascultare'

Synonyms: entendre (passive), prêter l'oreille"
"manger","Translations:
EN: to eat
AR: أَكَلَ
UR: کھانا

Definition:
(EN) Verb meaning to consume food by putting it into the mouth and swallowing it.

Example: Je mange une pomme.

Translation: I am eating an apple.

Root Word: Latin 'manducare'

Synonyms: consommer, se nourrir"
"boire","Translations:
EN: to drink
AR: شَرِبَ
UR: پینا

Definition:
(EN) Verb meaning to swallow liquid.

Example: Boire de l'eau.

Translation: To drink water.

Root Word: Latin 'bibere'

Synonyms: s'hydrater, picoler (informal)"
"marcher","Translations:
EN: to walk / to function
AR: مَشَى / عَمِلَ
UR: چلنا / کام کرنا

Definition:
(EN) Verb expressing the act of moving on foot or the operation of a machine.

Example: Ça marche!

Translation: It works! / It's walking.

Root Word: Germanic origin via Old French.

Synonyms: s'avancer, fonctionner"
"courir","Translations:
EN: to run
AR: جَرَى / رَكَضَ
UR: دوڑنا

Definition:
(EN) Verb expressing the act of moving rapidly on foot.

Example: Je cours vite.

Translation: I run fast.

Root Word: Latin 'currere'

Synonyms: galoper, se dépêcher"
"acheter","Translations:
EN: to buy
AR: اِشْتَرَى
UR: خریدنا

Definition:
(EN) Verb meaning to obtain something in exchange for money.

Example: Acheter du pain.

Translation: To buy some bread.

Root Word: Latin 'ad' + 'captare' (to seize/catch)

Synonyms: acquérir, procurer"
"vendre","Translations:
EN: to sell
AR: بَاعَ
UR: بیچنا

Definition:
(EN) Verb meaning to transfer ownership of something in exchange for money.

Example: Vendre une voiture.

Translation: To sell a car.

Root Word: Latin 'vendere'

Synonyms: céder, écouler"
"lire","Translations:
EN: to read
AR: قَرَأَ
UR: پڑھنا

Definition:
(EN) Verb expressing the act of looking at and comprehending written or printed words.

Example: Lire un roman.

Translation: To read a novel.

Root Word: Latin 'legere'

Synonyms: bouquiner (informal), parcourir"
"écrire","Translations:
EN: to write
AR: كَتَبَ
UR: لکھنا

Definition:
(EN) Verb expressing the act of forming letters or words on a surface (Already added, using 'dormir' instead).

Example: Écrire une lettre.

Translation: To write a letter.

Root Word: Latin 'scribere'

Synonyms: noter, rédiger"
"oublier","Translations:
EN: to forget
AR: نَسِيَ
UR: بھولنا

Definition:
(EN) Verb meaning to fail to remember something or to leave something behind by mistake.

Example: Ne m'oublie pas.

Translation: Do not forget me.

Root Word: Latin 'oblitare'

Synonyms: omettre, délaisser"
"expliquer","Translations:
EN: to explain
AR: شَرَحَ
UR: وضاحت کرنا

Definition:
(EN) Verb used to make something clear or easy to understand by providing details.

Example: Explique-moi cela.

Translation: Explain that to me.

Root Word: Latin 'explicare' (to unfold)

Synonyms: éclaircir, démontrer"
"apprendre","Translations:
EN: to learn / to teach / to find out
AR: تَعَلَّمَ / عَلَّمَ / عَرَفَ
UR: سیکھنا / سکھانا / پتا چلنا

Definition:
(EN) Verb expressing the acquisition of knowledge or the act of imparting it to someone else.

Example: Apprendre le français.

Translation: To learn French.

Root Word: Latin 'apprehendere' (to seize)

Synonyms: étudier, enseigner"
"essayer","Translations:
EN: to try / to test
AR: حَاوَلَ / جَرَّبَ
UR: کوشش کرنا / آزمانا

Definition:
(EN) Verb meaning to make an effort to do something or to test the quality of something.

Example: Essayer un habit.

Translation: To try on a garment.

Root Word: Latin 'exagium' (weighing/trial)

Synonyms: tenter, s'efforcer"
"espérer","Translations:
EN: to hope
AR: أَمَلَ
UR: امید رکھنا

Definition:
(EN) Verb expressing a desire for something to happen and a belief that it might.

Example: J'espère que tu vas bien.

Translation: I hope you are well.

Root Word: Latin 'sperare'

Synonyms: souhaiter, attendre"
"chanter","Translations:
EN: to sing
AR: غَنَّى
UR: گانا

Definition:
(EN) Verb expressing the act of making musical sounds with the voice.

Example: Chanter une chanson.

Translation: To sing a song.

Root Word: Latin 'cantare'

Synonyms: fredonner, vocaliser"
"tomber","Translations:
EN: to fall
AR: سَقَطَ
UR: گرنا

Definition:
(EN) Verb expressing an uncontrolled downward motion toward the ground.

Example: Tomber de vélo.

Translation: To fall off a bike.

Root Word: Germanic origin via Old French.

Synonyms: chuter, s'écrouler"
"servir","Translations:
EN: to serve / to be useful
AR: خَدَمَ / نَفَعَ
UR: خدمت کرنا / کام آنا

Definition:
(EN) Verb meaning to perform duties for someone or to be appropriate for a specific use.

Example: Servir le dîner.

Translation: To serve dinner.

Root Word: Latin 'servire'

Synonyms: assister, être utile"
"prévoir","Translations:
EN: to foresee / to plan / to predict
AR: تَوَقَّعَ / خَطَّطَ
UR: پیش گوئی کرنا / منصوبہ بنانا

Definition:
(EN) Verb meaning to anticipate a future event or to make arrangements for it in advance.

Example: Prévoir un voyage.

Translation: To plan a trip.

Root Word: Latin 'praevidere'

Synonyms: anticiper, projeter"
"préparer","Translations:
EN: to prepare / to get ready
AR: جَهَّزَ / أَعَدَّ
UR: تیار کرنا

Definition:
(EN) Verb expressing the act of making something or oneself ready for use or for an event.

Example: Préparer le repas.

Translation: To prepare the meal.

Root Word: Latin 'praeparare'

Synonyms: concocter, organiser"
"permettre","Translations:
EN: to permit / to allow / to enable
AR: سَمَحَ / مَكَّنَ
UR: اجازت دینا / ممکن بنانا

Definition:
(EN) Verb meaning to give permission for something or to make an action possible.

Example: Permettez-moi de sortir.

Translation: Allow me to go out.

Root Word: Latin 'permittere'

Synonyms: autoriser, consentir"
"reconnaître","Translations:
EN: to recognize / to admit
AR: تَعَرَّفَ عَلَى / اِعْتَرَفَ
UR: پہچاننا / اعتراف کرنا

Definition:
(EN) Verb meaning to identify someone/something already known or to accept a truth.

Example: Je reconnais ta voix.

Translation: I recognize your voice.

Root Word: Latin 'recognoscere'

Synonyms: identifier, avouer"
"offrir","Translations:
EN: to offer / to give (as a gift)
AR: عَرَضَ / أَهْدَى
UR: پیش کرنا / تحفہ دینا

Definition:
(EN) Verb expressing the act of presenting something to someone for acceptance or as a gift.

Example: Offrir des fleurs.

Translation: To offer flowers.

Root Word: Latin 'offerre'

Synonyms: proposer, présenter"
"souhaiter","Translations:
EN: to wish / to desire
AR: تَمَنَّى
UR: خواہش کرنا

Definition:
(EN) Verb expressing a hope or a desire for something to happen or for someone to have something.

Example: Je te souhaite bonne chance.

Translation: I wish you good luck.

Root Word: Old French 'souhait' (derived from 'sou-' + 'hait' - desire)

Synonyms: désirer, espérer"
"partager","Translations:
EN: to share / to divide
AR: شَارَكَ / قَسَّمَ
UR: بانٹنا / شریک کرنا

Definition:
(EN) Verb meaning to distribute parts of something or to have something in common with others.

Example: Partager un secret.

Translation: To share a secret.

Root Word: Latin 'partire' (to divide)

Synonyms: diviser, répartir"
"posséder","Translations:
EN: to possess / to own / to have
AR: مَلَكَ / اِمْتَلَكَ
UR: ملکیت ہونا / رکھنا

Definition:
(EN) Verb expressing the fact of having something as one's property or having a particular quality.

Example: Il possède une villa.

Translation: He owns a villa.

Root Word: Latin 'possidere'

Synonyms: détenir, avoir"
