rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
130,هل تستطيع التحدث باللغة الإنجليزية؟,Can you speak English?,A,hˈal tstt̪ˈi.ːʕ ʔattaħˈadːaθ billˈuɣa ʔalʔinɡlˈiːzijˌah,hal tstt̪ayay.‘ ʔattahadath bayayllohohgha ʔalʔayaynglayayzayayyah,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
131,هل تستطيع التحدث بالفرنسية؟,Can you speak French?,A,hˈal tstt̪ˈi.ːʕ ʔattaħˈadːaθ bilfrnsˈijjah,hal tstt̪ayay.‘ ʔattahadath bayaylfrnsayayyyah,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
132,هل أحسنت التصرف اليوم؟,Did you behave today?,A,hˈal ʔħsnt ʔattˈas̪arrˌuf ʔaljˈawm,hal ʔhsnt ʔattas̪arrohohf ʔalyawm,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
133,هل اشتقت إليّ؟,Did you miss me?,A,hˈal ˈaʃtqt ʔlˈiː,hal ashtqt ʔlayay,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
134,هل قلت شيئًا؟,Did you say something?,A,hˈal qlt ʃˈiːʔan,hal qlt shayayʔan,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
135,هل تشرب القهوة؟,Do you drink coffee?,A,hˈal tˈaʃarrˌub ʔalqˈahwa,hal tasharrohohb ʔalqahwa,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
136,هل تأكل اللحم؟,Do you eat meat?,A,hˈal tˈaʔakːˌul ʔallˈaħm,hal taʔakohohl ʔallahm,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
137,هل لديك شكوك؟,Do you have doubts?,A,hˈal ldiːkˌa ʃˈakwka,hal ldayayka shakwka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
138,هل لديك نقود؟,Do you have money?,A,hˈal ldiːkˌa nqwd,hal ldayayka nqwd,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
139,ألديك واحد؟,Do you have one?,A,ʔldˈiːka wˈaːħid,ʔldayayka wahayayd,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
140,هل تعرفه؟,Do you know him?,A,hˈal tˈaʕarrˌufh,hal ta‘arrohohfh,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
141,هل تعرفهم؟,Do you know them?,A,hˈal taʕˈarrufhˌum,hal ta‘arrohohfhohohm,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
142,هل تحب الفرنسية؟,Do you like French?,A,hˈal tħb ʔalfrnsˈijjah,hal thb ʔalfrnsayayyyah,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
143,هل تحب التفاح؟,Do you like apples?,A,hˈal tħb ʔattˈuffaːħ,hal thb ʔattohohffah,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
144,هل تحب ذلك؟,Do you like that?,A,hˈal tħb ðˈaːlikˌa,hal thb dhalayayka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
145,أتحب الموسيقى؟,Do you like music?,A,ʔtħb ʔalmˈuːsiːqˌaː,ʔthb ʔalmohohsayayqa,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
146,أتحب موسيقى الراب؟,Do you like rap?,A,ʔtħb mˈuːsiːqˌaː ʔarrˈaːbː,ʔthb mohohsayayqa ʔarrab,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
147,هل تحب كرة القدم؟,Do you like soccer?,A,hˈal tħb kˈura ʔalqˈa.dːam,hal thb kohohra ʔalqa.dam,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
148,هل تحب كرة المضرب؟,Do you like tennis?,A,hˈal tħb kˈura ʔalmˈidˤrab,hal thb kohohra ʔalmayaydˤrab,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
149,أتسكن هنا؟,Do you live here?,A,ʔtskˈunna hˈunaː,ʔtskohohnna hohohna,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
150,أتحبني؟,Do you love me?,A,ʔtħbnˈiː,ʔthbnayay,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
151,هل تقصدني؟,Do you mean me?,A,hˈal tqs̪dnˈiː,hal tqs̪dnayay,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
152,هل أنت بحاجة إلى المال؟,Do you need money?,A,hˈal ʔˈanta bħaːdʒt ʔˈilaː ʔalmˈaːl,hal ʔanta bhayt ʔayayla ʔalmal,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
153,هل تذكرني؟,Do you remember me?,A,hˈal tðkrnˈiː,hal tdhkrnayay,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
154,هل تتكلم اللغة الإنجليزية؟,Do you speak English?,A,hˈal ttklm ʔallˈuɣa ʔalʔinɡlˈiːzijˌah,hal ttklm ʔallohohgha ʔalʔayaynglayayzayayyah,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
155,هل تتحدث الفرنسية؟,Do you speak French?,A,hˈal ttħdθ ʔalfrnsˈijjah,hal tthdth ʔalfrnsayayyyah,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
156,أتعتقد ذلك؟,Do you think so?,A,ʔtʕtqd ðˈaːlikˌa,ʔt‘tqd dhalayayka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
157,هل تفهَمُها؟,Do you understand her?,A,hˈal tfhˈamuhˌaː,hal tfhamohohha,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
158,أتريد شيئًا؟,Do you want anything?,A,ʔtrˈiːd ʃˈiːʔan,ʔtrayayd shayayʔan,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
159,هل تعمل لوحدك؟,Do you work alone?,A,hˈal tˈaʕammˌul luːħdkˌa,hal ta‘ammohohl lohohhdka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
160,هل أكلت اليوم؟,Have you eaten today?,A,hˈal ʔklt ʔaljˈawm,hal ʔklt ʔalyawm,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
161,كيف حالك الآن؟,How are you now?,A,kˈajfa ħˈaːlik alʔˈaːn,kayfa halayayk alʔan,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
162,كيف جرى الأمر؟,How did it go?,A,kˈajfa dʒˈaraː ʔalʔˈamr,kayfa yara ʔalʔamr,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
163,كيف أجبت؟,How did you reply?,A,kˈajfa ʔdʒbt,kayfa ʔybt,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
164,كم عمرك؟,How old are you?,A,kiːlˈuː mitˌar ʕˈumrka,kayaylohoh mayaytar ‘ohohmrka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
165,كيف لي أن أعرف؟,How should I know?,A,kˈajfa lˈajj ʔn ʔˈaʕraf,kayfa layy ʔn ʔa‘raf,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
166,كم يبلغ طولك؟,How tall are you?,A,kiːlˈuː mitˌar jblɣ t̪ˈuːlka,kayaylohoh mayaytar yblgh t̪ohohlka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
167,يا لك من محظوظ!,How lucky you are!,A,jˈaː lkˈa mˈin mˈaħðuːð!,ya lka mayayn mahdhohohdh!,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
168,ما أطولك!,How tall you are!,A,mˈaː ʔˈat̪walkˌa!,ma ʔat̪walka!,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
169,قف مكانك!,Stand where you are!,A,qˈaff mˈakaːnkˌa!,qaff makanka!,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
170,صدّق ما تشاء.,Believe what you like.,A,s̪dːq mˈaː tʃˈaːʔ.,s̪dq ma chaʔ.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
171,تعال إذا أمكنك.,Come if you can.,A,tˈaʕaːlˌa ʔˈiðaː ʔˈamkankˌa.,ta‘ala ʔayaydha ʔamkanka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
172,افعل كما أقول,Do as I say.,A,ˈafʕl kˈamaː ʔqwl,af‘l kama ʔqwl,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
173,افعل ما يحلو لك.,Do as you like.,A,ˈafʕl mˈaː jħlˈuː lkˈa.,af‘l ma yhlohoh lka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
174,افعل ما تريد.,Do as you want.,A,ˈafʕl mˈaː trˈiːd.,af‘l ma trayayd.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
175,افعل ما شئت.,Do what you will.,A,ˈafʕl mˈaː ʃʔt.,af‘l ma shʔt.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
176,قم بعملك بنفسك.,Do your own work.,A,qˈamm bʕmlka bnfska.,qamm b‘mlka bnfska.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
177,كُلْ ما تريد.,Eat whatever you like.,A,kul mˈaː trˈiːd.,kohohl ma trayayd.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
178,ها هي دراجتي.,Here is my bicycle.,A,hˈaː hˈija drˈaːdʒtiː.,ha hayayya draytayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
179,ها هي حقيبتك.,Here is your bag.,A,hˈaː hˈija ħqˈibtka.,ha hayayya hqayaybtka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
180,ها هو كتابك.,Here is your book.,A,hˈaː hˈuwa kitˈaːbka.,ha hohohwa kayaytabka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
181,هذا هو الباقي.,Here is your change.,A,hˈaːðaː hˈuwa ʔalbˈaːqiː.,hadha hohohwa ʔalbaqayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
182,ها هو مفتاحك.,Here is your key.,A,hˈaː hˈuwa mˈiftaːħkˌa.,ha hohohwa mayayftahka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
183,هذا ما ظننته.,That's what I thought.,A,hˈaːðaː mˈaː ðnnth.,hadha ma dhnnth.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
184,أُقَدِّر مساعدتك.,I appreciate your help.,A,ʔˈuqadːr msˈaːʕdtka.,ʔohohqadr msa‘dtka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
185,أستطيع التحدث بالإنجليزية.,I can speak English.,A,ʔstt̪ˈi.ːʕ ʔattaħˈadːaθ bilʔinɡlˈiːzijˌah.,ʔstt̪ayay.‘ ʔattahadath bayaylʔayaynglayayzayayyah.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
186,ليس لدي وقت.,I don't have time.,A,lˈajsa ldiː wˈaqt.,laysa ldayay waqt.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
187,أنا لا أعرف لماذا,I don't know why.,A,ˈana lˈaː ʔˈaʕraf lˈimaːðˌaː,ana la ʔa‘raf layaymadha,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
188,أنا لا أعرفك,I don't know you.,A,ˈana lˈaː ʔˈaʕrafkˌa,ana la ʔa‘rafka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
189,لا أحب المدرسة.,I don't like school.,A,lˈaː ʔˈaħabː ʔalmˈadrasˌa.,la ʔahab ʔalmadrasa.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
190,أتوقع مساعدتك.,I expect your help.,A,ʔtˈuːqʕ msˈaːʕdtka.,ʔtohohq‘ msa‘dtka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
191,أشعر بما تمر به.,I feel for you.,A,ʔˈaʃʕar bmaː tˈamr bh.,ʔash‘ar bma tamr bh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
192,أذهب إلى المدرسة.,I go to school.,A,ʔˈaðhab ʔˈilaː ʔalmˈadrasˌa.,ʔadhhab ʔayayla ʔalmadrasa.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
193,عندي بيت.,I have a home.,A,ʕndˈiː bˈajt.,‘ndayay bayt.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
194,ليس لدي شك.,I have no doubt.,A,lˈajsa ldiː ʃˈakː.,laysa ldayay shak.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
195,ليس لدي أي مال.,I have no money.,A,lˈajsa ldiː ʔˈajj mˈaːl.,laysa ldayay ʔayy mal.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
196,ليس لدي أشقاء.,I have no siblings.,A,lˈajsa ldiː ʔʃqʔ.,laysa ldayay ʔshqʔ.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
197,ليس لدي أخوات.,I have no sisters.,A,lˈajsa ldiː ʔχˈuːaːt.,laysa ldayay ʔkhohohat.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
198,يجب أن أذهب.,I have to go.,A,jdʒb ʔn ʔˈaðhab.,yyb ʔn ʔadhhab.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
199,دفتر يومياتك عندي.,I have your diary.,A,dˈaftar jawmˈiːjaːtkˌa ʕndˈiː.,daftar yawmayayyatka ‘ndayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
200,أعرف أباك.,I know your father.,A,ʔˈaʕraf ʔˈabaːkˌa.,ʔa‘raf ʔabaka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
201,أنا أعرف أمك,I know your mother.,A,ˈana ʔˈaʕraf ʔˈamka,ana ʔa‘raf ʔamka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
202,أعرف اسمك.,I know your name.,A,ʔˈaʕraf ˈismka.,ʔa‘raf ayaysmka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
203,تعجبني سيارتك.,I like your car.,A,tʕdʒbnˈiː siːˌaːrtka.,t‘ybnayay sayayartka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
204,يعجبني عرضك.,I like your offer.,A,jʕdʒbnˈiː ʕˈardˤka.,y‘ybnayay ‘ardˤka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
205,تعجبني خطتك.,I like your plan.,A,tʕdʒbnˈiː χt̪tkˈa.,t‘ybnayay kht̪tka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
206,أنا بحاجة للمساعدة الآن.,I need help now.,A,ˈana bħaːdʒt llmsaːʕdt alʔˈaːn.,ana bhayt llmsa‘dt alʔan.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
207,أحتاج إلى مساعدته.,I need his help.,A,ʔħtˈaːdʒ ʔˈilaː msˈaːʕdth.,ʔhtay ʔayayla msa‘dth.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
208,أحتاج مساعدة طبية.,I need medical help.,A,ʔħtˈaːdʒ musˈaːʕadˌa t̪ibːˈijjah.,ʔhtay mohohsa‘ada t̪ayaybayayyyah.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
209,أحتاج لمفتاحي.,I need my key.,A,ʔħtˈaːdʒ lmftaːħˌiː.,ʔhtay lmftahayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
210,أحتاج نصيحتك.,I need your advice.,A,ʔħtˈaːdʒ ns̪ˈi.ːħtka.,ʔhtay ns̪ayay.htka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
211,أظن أنني أفهم.,I think I understand.,A,ʔðn ʔnnˈiː ʔˈafham.,ʔdhn ʔnnayay ʔafham.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
212,أريد أمي.,I want my mommy.,A,ʔrˈiːd ʔˈummiːj.,ʔrayayd ʔohohmmayayy.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
213,أريد أن أعرف رأيك.,I want your opinion.,A,ʔrˈiːd ʔn ʔˈaʕraf rˈaʔjka.,ʔrayayd ʔn ʔa‘raf raʔyka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
214,دعني أساعدك.,Let me help you.,A,dʕnˈiː ʔsˈaːʕdka.,d‘nayay ʔsa‘dka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
215,ساعدني في الطبخ.,Help me cook.,A,saːʕdnˌiː fˈiː ʔat̪ˈabχ.,sa‘dnayay fayay ʔat̪abkh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
216,من فضلك دعني أذهب.,Please let me go.,A,mˈin fˈadˤlka dʕnˈiː ʔˈaðhab.,mayayn fadˤlka d‘nayay ʔadhhab.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
217,"أرجوك , قم بزيارتي غدا.",Please visit me tomorrow.,A,"ʔrdʒˈuːka , qˈamm bziːˌaːrtiː ɣˈadaː.","ʔryohohka , qamm bzayayartayay ghada.",8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
218,أتَتْ إلى هنا حقا.,She did come here.,A,ʔtˈat ʔˈilaː hˈunaː ħqˈaː.,ʔtat ʔayayla hohohna hqa.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
219,ابق مكانك.,Stay where you are.,A,ˈabq mˈakaːnkˌa.,abq makanka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
220,خذ ما تحتاجهُ.,Take what you need.,A,χð mˈaː tħtˈaːdʒhu.,khdh ma thtayhohoh.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
221,خذ ما تريد,Take what you want.,A,χð mˈaː trˈiːd,khdh ma trayayd,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
222,أخبرني ، ما الذي حدث؟,Tell me what happened.,A,ʔχbrnˈiː mˈaː ʔˈallaðˌiː ħˈadaθ,ʔkhbrnayay ma ʔalladhayay hadath,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
223,هذه مدرستنا.,This is our school.,A,hˈaːðihˌi mdrstnˈaː.,hadhayayhayay mdrstna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
224,ليس هناك أي مشاكل.,There are no problems.,A,lˈajsa hunˈaːka ʔˈajj mʃˈaːkl.,laysa hohohnaka ʔayy mshakl.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
225,هذا بيتي,This is my home.,A,hˈaːðaː bˈajtiːj,hadha baytayayy,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
226,اليوم هو يوم ميلادك,Today is your birthday.,A,ʔaljˈawm hˈuwa jˈawm mˈiːlaːdkˌa,ʔalyawm hohohwa yawm mayayladka,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
227,نُقَدِّر مساعدتك.,We appreciate your help.,A,nˈuqadːr msˈaːʕdtka.,nohohqadr msa‘dtka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
228,ليس لدينا ماء.,We have no water.,A,lˈajsa ldiːnˌaː mˈaːʔ.,laysa ldayayna maʔ.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
229,علينا أن نساعد,We have to help.,A,ʕlˈiːnaː ʔn nsˈaːʕd,‘layayna ʔn nsa‘d,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
230,نعرف حقوقنا.,We know our rights.,A,nʕrf ħqwqnˈaː.,n‘rf hqwqna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
231,نعم، أعلم ذلك.,"Yes, I know it.",A,nˈaʕam ʔˈaʕlam ðˈaːlikˌa.,na‘am ʔa‘lam dhalayayka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
232,أنت صديقي.,You are my friend.,A,ʔˈanta s̪ˈidːiːqˌiː.,ʔanta s̪ayaydayayqayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
233,أنتِ أُمّي.,You are my mother.,A,ʔntˈi ʔˈummi.,ʔntayay ʔohohmmayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
234,يمكنك أن تفعلها!,You can do it.,A,jmkˈunnakˌa ʔn tfʕlhˈaː!,ymkohohnnaka ʔn tf‘lha!,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
235,يمكنك أن تدرس هنا.,You can study here.,A,jmkˈunnakˌa ʔn tdrs hˈunaː.,ymkohohnnaka ʔn tdrs hohohna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
236,ليس لديك أي حُمّى.,You have no fever.,A,lˈajsa ldiːkˌa ʔˈajj ħˈumma.,laysa ldayayka ʔayy hohohmma.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
237,عليك أن ترحل.,You have to go.,A,ʕˈaliːjkˌa ʔn tˈaraħħˌal.,‘alayayyka ʔn tarahhal.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
238,يمكنك الذهاب إلى هناك.,You may go there.,A,jmkˈunnakˌa ʔaððˈahaːb ʔˈilaː hunˈaːka.,ymkohohnnaka ʔadhdhahab ʔayayla hohohnaka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
239,يجب ان تنتظر.,You need to wait.,A,jdʒb ˈan tntðr.,yyb an tntdhr.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
240,حمّامك جاهز.,Your bath is ready.,A,ħmmˈaːmka dʒˈaːhiz.,hmmamka yahayayz.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
241,هنا كلبك.,Your dog is here.,A,hˈunaː kˈalbka.,hohohna kalbka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
242,صديقك هنا.,Your friend is here.,A,s̪ˈadiːqkˌa hˈunaː.,s̪adayayqka hohohna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
243,حذاؤك هنا.,Your shoes are here.,A,ħðˈaːʔka hˈunaː.,hdhaʔka hohohna.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
244,انتهى وقتك.,Your time is up.,A,ˈintahˌaː wˈaqtka.,ayayntaha waqtka.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
245,ها قد وصلت الحافلة!,Here comes the bus!,A,hˈaː qˈad ws̪lt ʔalħˈaːfilˌa!,ha qad ws̪lt ʔalhafayayla!,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
246,لكم اشتقت إليك!,How I've missed you!,A,lˈakm ˈaʃtqt ʔlˈiːka!,lakm ashtqt ʔlayayka!,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
247,كم رائع أنتَ!,How wonderful you are!,A,kiːlˈuː mitˌar rˈaːʔiʕ ʔntˈa!,kayaylohoh mayaytar raʔayay‘ ʔnta!,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
248,يا لوقاحتك!,How rude of you!,A,jˈaː luːqˌaːħtka!,ya lohohqahtka!,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
249,ما أغرب الحياة!,How strange life is!,A,mˈaː ʔˈaɣrab ʔalħajˈaːh!,ma ʔaghrab ʔalhayah!,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
250,يا لسوء حظي.,How unlucky I am!,A,jˈaː lsuːʔ ħˈaðiː.,ya lsohohʔ hadhayay.,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
251,أهلاً ، هل تعمل هنا؟,Hi! Do you work here?,B,ʔhlˈaː hˈal tˈaʕammˌul hˈunaː,ʔhla hal ta‘ammohohl hohohna,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
252,أيمكنني الذهاب إلى البيت الآن؟,Can I go home now?,B,ʔˈiːmknniː ʔaððˈahaːb ʔˈilaː ʔalbˈajt alʔˈaːn,ʔayaymknnayay ʔadhdhahab ʔayayla ʔalbayt alʔan,8ddcd75ddf20aeebd5062dcd0a3fc3b888a9f6f26f708753015e7f095c88ad72
