rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
132,Je suis sans abri.,I am homeless.,A,ʒə- syˌi sɑ̃z abʁˈi.,zhohohh- syayay sanz abrayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
133,Je n'ai pas le temps.,I have no time.,A,ʒə- ne pa lə- tˈɑ̃.,zhohohh- nay pa lohohh- tan.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
134,Je sais que tu comprends.,I know you understand.,A,ʒə- sˈɛ kə ty kɔ̃pʁˈɑ̃.,zhohohh- say kohohh ty kohnpran.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
135,J'aime ton travail.,I like your work.,A,ʒˈɛm tɔ̃ tʁavˈaj.,zhaym tohn travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
136,J'ai besoin d'aide ici.,I need help here.,A,ʒe bəzwˈɛ̃ dˈɛd isˈi.,zhay bohohhzwayayn dayd ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
137,J'ai besoin de toi ici.,I need you here.,A,ʒe bəzwˈɛ̃ də- twˌa isˈi.,zhay bohohhzwayayn dohohh- twa ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
138,J'ai besoin que tu m'aides.,I need you to help me.,B,ʒe bəzwˈɛ̃ kə ty mˈɛd.,zhay bohohhzwayayn kohohh ty mayd.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
139,Je crois que nous le pouvons.,I think we can.,A,ʒə- kʁwˈa kə nu lə- puvˈɔ̃.,zhohohh- krwa kohohh nohoh lohohh- pohohvohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
140,Paie ce que tu peux.,Pay what you can.,A,pˈɛ sə- kə ty pˈø.,pay sohohh- kohohh ty peu.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
141,Payez ce que vous voulez.,Pay what you want.,A,pɛjˈe sə- kə vu vulˈe.,payyay sohohh- kohohh vohoh vohohlay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
142,Dis-moi que tu me comprends.,Tell me you understand me.,B,dˈimwˌa kə ty mə- kɔ̃pʁˈɑ̃.,dayaymwa kohohh ty mohohh- kohnpran.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
143,Il n'y a pas de lendemain.,There is no tomorrow.,A,il ni a pa də- lɑ̃dmˈɛ̃.,ayayl nayay a pa dohohh- landmayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
144,On a besoin d'aide ici.,We need help here.,A,ɔ̃n a bəzwˈɛ̃ dˈɛd isˈi.,ohnn a bohohhzwayayn dayd ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
145,Nous avons besoin de votre aide.,We need your help.,A,nuz avˈɔ̃ bəzwˈɛ̃ də- votʁ ˈɛd.,nohohz avohn bohohhzwayayn dohohh- vohtr ayd.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
146,"Oui, je vous comprends.","Yes, I understand you.",A,"wˈi, ʒə- vu kɔ̃pʁˈɑ̃.","wayay, zhohohh- vohoh kohnpran.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
147,"Oui, nous pouvons partir.","Yes, we can go.",A,"wˈi, nu puvˈɔ̃ paʁtˈiʁ.","wayay, nohoh pohohvohn partayayr.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
148,Tu peux venir à la maison.,You can come home.,A,ty pˈø vənˈiʁ a la- mɛzˈɔ̃.,ty peu vohohhnayayr a la- mayzohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
149,Vous pouvez rentrer chez vous.,You can go home.,A,vu puvˈe ʁɑ̃tʁˈe ʃe vˈu.,vohoh pohohvay rantray shay vohoh.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
150,Vous pouvez vous y rendre.,You can go there.,A,vu puvˈe vuz i ʁˈɑ̃dʁ.,vohoh pohohvay vohohz ayay randr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
151,Tu peux attendre ici.,You can wait here.,A,ty pˈøz atˈɑ̃dʁ isˈi.,ty peuz atandr ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
152,Tu pourrais m'aider.,You could help me.,A,ty puʁˈɛ mɛdˈe.,ty pohohray mayday.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
153,Tu as besoin de moi ici.,You need me here.,A,ty a bəzwˈɛ̃ də- mwˌa isˈi.,ty a bohohhzwayayn dohohh- mwa ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
154,Qu'est-ce que tu es grand !,How tall you are!,A,kɛskˌə ty ɛ ɡʁˈɑ̃ !,kayskohohh ty ay gran !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
155,Quelle chance nous avons !,How lucky we are!,A,kɛl ʃˈɑ̃s nuz avˈɔ̃ !,kayl shans nohohz avohn !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
156,Quelle chance tu as !,How lucky you are!,A,kɛl ʃˈɑ̃s ty ˈa !,kayl shans ty a !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
157,Tiens-toi là où tu es !,Stand where you are!,A,tjˈɛ̃twˌa lˈa u ty ˈɛ !,tyayayntwa la ohoh ty ay !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
158,Crois ce que tu veux.,Believe what you want.,A,kʁwˈa sə- kə ty vˈø.,krwa sohohh- kohohh ty veu.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
159,Offre-moi un verre !,Buy me a drink.,A,ˈɔfʁmwˌa œ̃ vˈɛʁ !,ohfrmwa ohohn vayr !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
160,Achetez tout ce que vous voulez.,Buy whatever you want.,A,aʃtˈe tu sə- kə vu vulˈe.,ashtay tohoh sohohh- kohohh vohoh vohohlay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
161,Appelle-moi à 9 h 00 demain.,Call me at 9:00 tomorrow.,A,apˈɛlmwˌa a nˈœf ˈaʃ zeʁo zeʁˈo dəmˈɛ̃.,apaylmwa a neuf ash zayroh zayroh dohohhmayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
162,Viens comme tu es.,Come as you are.,A,vjˈɛ̃ kɔm ty ˈɛ.,vyayayn kohm ty ay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
163,Viens si tu peux !,Come if you can.,A,vjˈɛ̃ sˈi ty pˈø !,vyayayn sayay ty peu !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
164,"Allez, aide-moi.","Come on, help me.",A,"alˈe, ˈɛdmwˈa.","alay, aydmwa.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
165,"Allez, dis-moi !","Come on, tell me.",A,"alˈe, dˈimwˈa !","alay, dayaymwa !",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
166,Viens quand tu veux.,Come whenever you like.,A,vjˈɛ̃ kɑ̃ ty vˈø.,vyayayn kan ty veu.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
167,Fais comme il te plaira !,Do as you like.,A,fˈɛ kɔm il tə- plɛʁˈa !,fay kohm ayayl tohohh- playra !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
168,Fais comme bon te semble.,Do as you want.,A,fˈɛ kɔm bˈɔ̃ tə- sˈɑ̃bl.,fay kohm bohn tohohh- sanbl.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
169,Fais ce qui te chante !,Do whatever you like.,A,fˈɛ sə- ki tə- ʃˈɑ̃t !,fay sohohh- kayay tohohh- shant !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
170,Mange ce qui te plaît.,Eat whatever you like.,A,mˈɑ̃ʒ sə- ki tə- plˈɛ.,manzh sohohh- kayay tohohh- play.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
171,Mangez ce que vous voulez.,Eat whatever you want.,A,mɑ̃ʒˈe sə- kə vu vulˈe.,manzhay sohohh- kohohh vohoh vohohlay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
172,"Mange ta soupe, s'il te plaît.","Eat your soup, please.",A,"mˈɑ̃ʒ ta- sˈup, sil tə- plˈɛ.","manzh ta- sohohp, sayayl tohohh- play.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
173,Tout est prêt ici.,Everything is ready here.,A,tut ɛ pʁˈɛ isˈi.,tohoht ay pray ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
174,Donne-moi mon verre !,Give me my drink.,A,dˈɔnmwˌa mɔ̃ vˈɛʁ !,dohnmwa mohn vayr !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
175,Va faire tes devoirs.,Go do your homework.,A,vˈa fˈɛʁ te- dəvwˈaʁ.,va fayr tay- dohohhvwar.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
176,Aide-moi à sortir de là !,Help me get out of there!,B,ˈɛdmwˌa a sɔʁtˈiʁ də- lˈa !,aydmwa a sohrtayayr dohohh- la !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
177,Voici nos livres.,Here are our books.,A,vwasˌi no lˈivʁ.,vwasayay noh layayvr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
178,Voici vos clés.,Here are your keys.,A,vwasˌi vo klˈe.,vwasayay voh klay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
179,C'est mon bagage.,This is my luggage.,A,sɛ mɔ̃ baɡˈaʒ.,say mohn bagazh.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
180,Mon vélo est ici.,My bicycle is here.,A,mɔ̃ velˈo ɛt isˈi.,mohn vayloh ayt ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
181,Voici ma clef.,Here is my key.,A,vwasˌi ma- klˈe.,vwasayay ma- klay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
182,Voici mon billet.,Here is my ticket.,A,vwasˌi mɔ̃ bijˈɛ.,vwasayay mohn bayayyay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
183,Ton sac est ici.,Here is your bag.,A,tɔ̃ sˈak ɛt isˈi.,tohn sak ayt ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
184,Voici votre monnaie.,Here is your change.,A,vwasˌi votʁ mɔnˈɛ.,vwasayay vohtr mohnay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
185,Ton chien est là.,Your dog is there.,A,tɔ̃ ʃjˈɛ̃ ɛ lˈa.,tohn shyayayn ay la.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
186,Nous voici donc de nouveau au même point.,Here we are back at the same point again.,C,nu vwasˌi dˈɔ̃k də- nuvˈo o mˈɛm pwˈɛ̃.,nohoh vwasayay dohnk dohohh- nohohvoh oh maym pwayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
187,"Voilà, monsieur.","Here you go, sir.",A,"vwalˈa, məsjˈø.","vwala, mohohhsyeu.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
188,Voilà ce que je pense.,Here's what I think.,A,vwalˌa sə- kə ʒə- pˈɑ̃s.,vwala sohohh- kohohh zhohohh- pans.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
189,"Voilà, bois un coup !","Here, have a drink.",A,"vwalˈa, bwˈaz œ̃ kˈu !","vwala, bwaz ohohn kohoh !",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
190,J'admire votre travail.,I admire your work.,A,ʒadmˈiʁ votʁ tʁavˈaj.,zhadmayayr vohtr travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
191,Je te suis reconnaissant pour ton temps.,I am grateful to you for your time.,B,ʒə- tə- syˌi ʁəkɔnɛsˈɑ̃ puʁ tɔ̃ tˈɑ̃.,zhohohh- tohohh- syayay rohohhkohnaysan pohohr tohn tan.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
192,Je te suis reconnaissant pour ton travail.,I am grateful to you for your work.,B,ʒə- tə- syˌi ʁəkɔnɛsˈɑ̃ puʁ tɔ̃ tʁavˈaj.,zhohohh- tohohh- syayay rohohhkohnaysan pohohr tohn travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
193,Je te connais à peine.,I barely know you.,A,ʒə- tə- kɔnˈɛz a pˈɛn.,zhohohh- tohohh- kohnayz a payn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
194,Je peux en acheter un.,I can buy one.,A,ʒə- pˈøz ɑ̃n aʃtˈe ˈœ̃.,zhohohh- peuz ann ashtay ohohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
195,Je peux en acheter deux.,I can buy two.,A,ʒə- pˈøz ɑ̃n aʃtˈe dˈø.,zhohohh- peuz ann ashtay deu.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
196,Je peux le faire.,I can do it.,A,ʒə- pˈø lə- fˈɛʁ.,zhohohh- peu lohohh- fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
197,Je peux faire plus.,I can do more.,A,ʒə- pˈø fˈɛʁ plˈy.,zhohohh- peu fayr ply.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
198,Je peux faire ça !,I can do this.,A,ʒə- pˈø fˈɛʁ sˈa !,zhohohh- peu fayr sa !,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
199,Je peux te conduire.,I can drive you.,A,ʒə- pˈø tə- kɔ̃dyˈiʁ.,zhohohh- peu tohohh- kohndyayayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
200,J'arrive à le sentir.,I can feel it.,A,ʒaʁˈiv a lə- sɑ̃tˈiʁ.,zharayayv a lohohh- santayayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
201,Je peux t'entendre.,I can hear you.,A,ʒə- pˈø tɑ̃tˈɑ̃dʁ.,zhohohh- peu tantandr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
202,"Je peux me débrouiller, merci.","I can manage, thanks.",A,"ʒə- pˈø mə- debʁujˈe, mɛʁsˈi.","zhohohh- peu mohohh- daybrohohyay, mayrsayay.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
203,Je peux payer d'avance.,I can pay upfront.,A,ʒə- pˈø pɛjˈe davˈɑ̃s.,zhohohh- peu payyay davans.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
204,Je peux te protéger.,I can protect you.,A,ʒə- pˈø tə- pʁoteʒˈe.,zhohohh- peu tohohh- prohtayzhay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
205,Je parle anglais.,I speak English.,A,ʒə- pˈaʁl ɑ̃ɡlˈɛ.,zhohohh- parl anglay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
206,Je peux parler français.,I can speak French.,A,ʒə- pˈø paʁlˈe fʁɑ̃sˈɛ.,zhohohh- peu parlay fransay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
207,Je peux le comprendre.,I can understand it.,A,ʒə- pˈø lə- kɔ̃pʁˈɑ̃dʁ.,zhohohh- peu lohohh- kohnprandr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
208,Je peux comprendre ça.,I can understand that.,A,ʒə- pˈø kɔ̃pʁˈɑ̃dʁ sˈa.,zhohohh- peu kohnprandr sa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
209,Je ne peux pas rentrer chez moi.,I can't go home.,A,ʒə- nə- pˈø pa ʁɑ̃tʁˈe ʃe mwˈa.,zhohohh- nohohh- peu pa rantray shay mwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
210,Je ne peux vous aider.,I can't help you.,A,ʒə- nə- pˈø vuz ɛdˈe.,zhohohh- nohohh- peu vohohz ayday.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
211,Je ne peux pas vous le dire.,I can't tell you.,A,ʒə- nə- pˈø pa vu lə- dˈiʁ.,zhohohh- nohohh- peu pa vohoh lohohh- dayayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
212,Je ne peux pas travailler aujourd'hui.,I can't work today.,A,ʒə- nə- pˈø pa tʁavajˈe oʒuʁdyˈi.,zhohohh- nohohh- peu pa travayay ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
213,Je reviens à la maison à 14 h 30.,I come home at 2:30.,A,ʒə- ʁəvjˈɛ̃z a la- mɛzˈɔ̃ a katˈɔʁz ˈaʃ tʁˈɑ̃t.,zhohohh- rohohhvyayaynz a la- mayzohn a katohrz ash trant.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
214,Je pouvais à peine parler.,I could barely speak.,A,ʒə- puvˈɛz a pˈɛn paʁlˈe.,zhohohh- pohohvayz a payn parlay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
215,Je pourrais le faire.,I could do it.,A,ʒə- puʁˈɛ lə- fˈɛʁ.,zhohohh- pohohray lohohh- fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
216,Je ne pouvais rien faire.,I could do nothing.,A,ʒə- nə- puvˈɛ ʁjˌɛ̃ fˈɛʁ.,zhohohh- nohohh- pohohvay ryayayn fayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
217,J'aurais pu aider.,I could have helped.,A,ʒoʁˈɛ pˈy ɛdˈe.,zhohray py ayday.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
218,Je pourrais t'embrasser.,I could kiss you.,A,ʒə- puʁˈɛ tɑ̃bʁasˈe.,zhohohh- pohohray tanbrasay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
219,Je pourrais ne rien dire.,I could say nothing.,A,ʒə- puʁˈɛ nə- ʁjˌɛ̃ dˈiʁ.,zhohohh- pohohray nohohh- ryayayn dayayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
220,Je pourrais vous enseigner.,I could teach you.,A,ʒə- puʁˈɛ vuz ɑ̃sɛnjˈe.,zhohohh- pohohray vohohz ansaynyay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
221,Je n'ai pas pu dire non.,I couldn't say no.,A,ʒə- ne pa pˈy dˈiʁ nˈɔ̃.,zhohohh- nay pa py dayayr nohn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
222,Je ne saurais te le dire.,I couldn't tell you.,A,ʒə- nə- soʁˈɛ tə- lə- dˈiʁ.,zhohohh- nohohh- sohray tohohh- lohohh- dayayr.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
223,J'ai fait de mon mieux.,I did my best.,A,ʒe fˈɛ də- mɔ̃ mjˈø.,zhay fay dohohh- mohn myeu.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
224,J'ai fait mes devoirs.,I did my homework.,A,ʒe fˈɛ me- dəvwˈaʁ.,zhay fay may- dohohhvwar.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
225,J'ai fait mon travail.,I did my job.,A,ʒe fˈɛ mɔ̃ tʁavˈaj.,zhay fay mohn travay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
226,J'ai fait ma part.,I did my part.,A,ʒe fˈɛ ma- pˈaʁ.,zhay fay ma- par.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
227,J'ai fait ça aujourd'hui.,I did that today.,A,ʒe fˈɛ sa oʒuʁdyˈi.,zhay fay sa ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
228,Je t'avais prévenue.,I had warned you.,A,ʒə- tavˈɛ pʁevnˈy.,zhohohh- tavay prayvny.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
229,Je ne suis pas allé là.,I didn't go there.,A,ʒə- nə- syˌi paz alˈe lˈa.,zhohohh- nohohh- syayay paz alay la.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
230,Je n'ai pas eu le temps.,I didn't have time.,A,ʒə- ne paz y lə- tˈɑ̃.,zhohohh- nay paz y lohohh- tan.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
231,J'ignorais comment.,I didn't know how.,A,ʒinjoʁˈɛ kɔmˈɑ̃.,zhayaynyohray kohman.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
232,Je te crois vraiment.,I do believe you.,A,ʒə- tə- kʁwˈa vʁɛmˈɑ̃.,zhohohh- tohohh- krwa vrayman.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
233,Je le sais bien.,I do know that.,A,ʒə- lə- sˈɛ bjˈɛ̃.,zhohohh- lohohh- say byayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
234,Je le veux vraiment.,I do want it.,A,ʒə- lə- vˈø vʁɛmˈɑ̃.,zhohohh- lohohh- veu vrayman.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
235,Je ne sais pas comment.,I don't know how.,A,ʒə- nə- sˈɛ pa kɔmˈɑ̃.,zhohohh- nohohh- say pa kohman.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
236,Je ne sais pas où.,I don't know where.,A,ʒə- nə- sˈɛ paz ˈu.,zhohohh- nohohh- say paz ohoh.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
237,Je ne sais pas pourquoi.,I don't know why.,A,ʒə- nə- sˈɛ pa puʁkwˈa.,zhohohh- nohohh- say pa pohohrkwa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
238,Je ne vous connais pas.,I don't know you.,A,ʒə- nə- vu kɔnˈɛ pˈa.,zhohohh- nohohh- vohoh kohnay pa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
239,Je n'ai pas besoin d'aide.,I don't need help.,A,ʒə- ne pa bəzwˈɛ̃ dˈɛd.,zhohohh- nay pa bohohhzwayayn dayd.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
240,Je ne vous comprends pas.,I don't understand you.,A,ʒə- nə- vu kɔ̃pʁˈɑ̃ pˈa.,zhohohh- nohohh- vohoh kohnpran pa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
241,Je ne travaille pas ici.,I don't work here.,A,ʒə- nə- tʁavˈaj paz isˈi.,zhohohh- nohohh- travay paz ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
242,Je ne travaille pas demain.,I don't work tomorrow.,A,ʒə- nə- tʁavˈaj pa dəmˈɛ̃.,zhohohh- nohohh- travay pa dohohhmayayn.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
243,Je compte sur votre aide.,I'm counting on your help.,B,ʒə- kˈɔ̃t syʁ votʁ ˈɛd.,zhohohh- kohnt syr vohtr ayd.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
244,Je me sens mal aujourd'hui.,I feel bad today.,A,ʒə- mə- sˈɑ̃ mˈal oʒuʁdyˈi.,zhohohh- mohohh- san mal ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
245,Je me sens mieux aujourd'hui.,I feel better today.,A,ʒə- mə- sˈɑ̃ mjˌø oʒuʁdyˈi.,zhohohh- mohohh- san myeu ohzhohohrdyayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
246,"Je me sens différent, aujourd'hui.",I feel different today.,A,"ʒə- mə- sˈɑ̃ difeʁˈɑ̃, oʒuʁdyˈi.","zhohohh- mohohh- san dayayfayran, ohzhohohrdyayay.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
247,Je compatis avec toi.,I feel for you.,A,ʒə- kɔ̃patˈi avˌɛk twˈa.,zhohohh- kohnpatayay avayk twa.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
248,"Je me sens bizarre, aujourd'hui.",I feel strange today.,A,"ʒə- mə- sˈɑ̃ bizˈaʁ, oʒuʁdyˈi.","zhohohh- mohohh- san bayayzar, ohzhohohrdyayay.",6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
249,Je me sens bien ici.,I feel good here.,A,ʒə- mə- sˈɑ̃ bjˈɛ̃n isˈi.,zhohohh- mohohh- san byayaynn ayaysayay.,6df585d7ee39ae63093632e1a1c986836ddd7cdde6f609781198b7eb3f5e8b9c
