rank,target,english,level,ipa_candidate,learner_hint_candidate,source_sha256
104,ہمیں موبائل فون چاہیے۔,We need the mobile phone.,B,hˈʌmẽː moːbˈaɪl fˈoːn cˈaːhjeː,hʌmẽ mohbaayayl fohn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
105,موبائل فون کہاں ہے؟,Where is the mobile phone?,B,moːbˈaɪl fˈoːn kˈʌhãː hɛ,mohbaayayl fohn kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
106,کیا موبائل فون یہاں ہے؟,Is the mobile phone here?,B,kjˈaː moːbˈaɪl fˈoːn jˈʌhãː hɛ,kya mohbaayayl fohn yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
107,براہِ کرم موبائل فون لے آئیے۔,Please bring the mobile phone.,B,bˌəraːhˈeː kˈʌrəm moːbˈaɪl fˈoːn lˈeː ˈaːjeː,bohohhrahay kʌrohohhm mohbaayayl fohn lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
108,براہِ کرم مجھے موبائل فون دیجیے۔,Please give me the mobile phone.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː moːbˈaɪl fˈoːn diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay mohbaayayl fohn dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
109,میرے پاس موبائل فون ہے۔,I have the mobile phone.,B,mˈeːreː pˈaːs moːbˈaɪl fˈoːn hɛ,mayray pas mohbaayayl fohn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
110,کیا آپ کے پاس موبائل فون ہے؟,Do you have the mobile phone?,B,kjˈaː ˌaːp keː pˈaːs moːbˈaɪl fˈoːn hɛ,kya ap kay pas mohbaayayl fohn hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
111,مجھے چارجر چاہیے۔,I need the charger.,A,mˌʊɟʰeː cˈaːrəɟˌər cˈaːhjeː,mohohgyʰay carohohhgyohohhr cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
112,مجھے چارجر نہیں چاہیے۔,I don't need the charger.,B,mˌʊɟʰeː cˈaːrəɟˌər nahˈiːn cˈaːhjeː,mohohgyʰay carohohhgyohohhr nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
113,کیا آپ کو چارجر چاہیے؟,Do you need the charger?,B,kjˈaː ˌaːp kˈoː cˈaːrəɟˌər cˈaːhjeː,kya ap koh carohohhgyohohhr cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
114,ہمیں چارجر چاہیے۔,We need the charger.,A,hˈʌmẽː cˈaːrəɟˌər cˈaːhjeː,hʌmẽ carohohhgyohohhr cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
115,چارجر کہاں ہے؟,Where is the charger?,A,cˈaːrəɟˌər kˈʌhãː hɛ,carohohhgyohohhr kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
116,کیا چارجر یہاں ہے؟,Is the charger here?,A,kjˈaː cˈaːrəɟˌər jˈʌhãː hɛ,kya carohohhgyohohhr yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
117,براہِ کرم چارجر لے آئیے۔,Please bring the charger.,A,bˌəraːhˈeː kˈʌrəm cˈaːrəɟˌər lˈeː ˈaːjeː,bohohhrahay kʌrohohhm carohohhgyohohhr lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
118,براہِ کرم مجھے چارجر دیجیے۔,Please give me the charger.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː cˈaːrəɟˌər diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay carohohhgyohohhr dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
119,میرے پاس چارجر ہے۔,I have the charger.,A,mˈeːreː pˈaːs cˈaːrəɟˌər hɛ,mayray pas carohohhgyohohhr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
120,کیا آپ کے پاس چارجر ہے؟,Do you have the charger?,B,kjˈaː ˌaːp keː pˈaːs cˈaːrəɟˌər hɛ,kya ap kay pas carohohhgyohohhr hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
121,مجھے لیپ ٹاپ چاہیے۔,I need the laptop.,A,mˌʊɟʰeː lˈeːp ʈˈaːp cˈaːhjeː,mohohgyʰay layp tap cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
122,مجھے لیپ ٹاپ نہیں چاہیے۔,I don't need the laptop.,B,mˌʊɟʰeː lˈeːp ʈˈaːp nahˈiːn cˈaːhjeː,mohohgyʰay layp tap nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
123,کیا آپ کو لیپ ٹاپ چاہیے؟,Do you need the laptop?,B,kjˈaː ˌaːp kˈoː lˈeːp ʈˈaːp cˈaːhjeː,kya ap koh layp tap cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
124,ہمیں لیپ ٹاپ چاہیے۔,We need the laptop.,A,hˈʌmẽː lˈeːp ʈˈaːp cˈaːhjeː,hʌmẽ layp tap cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
125,لیپ ٹاپ کہاں ہے؟,Where is the laptop?,A,lˈeːp ʈˈaːp kˈʌhãː hɛ,layp tap kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
126,کیا لیپ ٹاپ یہاں ہے؟,Is the laptop here?,A,kjˈaː lˈeːp ʈˈaːp jˈʌhãː hɛ,kya layp tap yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
127,براہِ کرم لیپ ٹاپ لے آئیے۔,Please bring the laptop.,A,bˌəraːhˈeː kˈʌrəm lˈeːp ʈˈaːp lˈeː ˈaːjeː,bohohhrahay kʌrohohhm layp tap lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
128,براہِ کرم مجھے لیپ ٹاپ دیجیے۔,Please give me the laptop.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː lˈeːp ʈˈaːp diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay layp tap dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
129,میرے پاس لیپ ٹاپ ہے۔,I have the laptop.,A,mˈeːreː pˈaːs lˈeːp ʈˈaːp hɛ,mayray pas layp tap hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
130,کیا آپ کے پاس لیپ ٹاپ ہے؟,Do you have the laptop?,B,kjˈaː ˌaːp keː pˈaːs lˈeːp ʈˈaːp hɛ,kya ap kay pas layp tap hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
131,مجھے کیمرہ چاہیے۔,I need the camera.,A,mˌʊɟʰeː kˈeːməra cˈaːhjeː,mohohgyʰay kaymohohhra cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
132,مجھے کیمرہ نہیں چاہیے۔,I don't need the camera.,B,mˌʊɟʰeː kˈeːməra nahˈiːn cˈaːhjeː,mohohgyʰay kaymohohhra nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
133,کیا آپ کو کیمرہ چاہیے؟,Do you need the camera?,B,kjˈaː ˌaːp kˈoː kˈeːməra cˈaːhjeː,kya ap koh kaymohohhra cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
134,ہمیں کیمرہ چاہیے۔,We need the camera.,A,hˈʌmẽː kˈeːməra cˈaːhjeː,hʌmẽ kaymohohhra cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
135,کیمرہ کہاں ہے؟,Where is the camera?,A,kˈeːməra kˈʌhãː hɛ,kaymohohhra kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
136,کیا کیمرہ یہاں ہے؟,Is the camera here?,A,kjˈaː kˈeːməra jˈʌhãː hɛ,kya kaymohohhra yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
137,براہِ کرم کیمرہ لے آئیے۔,Please bring the camera.,A,bˌəraːhˈeː kˈʌrəm kˈeːməra lˈeː ˈaːjeː,bohohhrahay kʌrohohhm kaymohohhra lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
138,براہِ کرم مجھے کیمرہ دیجیے۔,Please give me the camera.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː kˈeːməra diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay kaymohohhra dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
139,میرے پاس کیمرہ ہے۔,I have the camera.,A,mˈeːreː pˈaːs kˈeːməra hɛ,mayray pas kaymohohhra hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
140,کیا آپ کے پاس کیمرہ ہے؟,Do you have the camera?,B,kjˈaː ˌaːp keː pˈaːs kˈeːməra hɛ,kya ap kay pas kaymohohhra hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
141,مجھے گھڑی چاہیے۔,I need the watch.,A,mˌʊɟʰeː ɡʰˈʌr.i cˈaːhjeː,mohohgyʰay gʰʌr.ayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
142,مجھے گھڑی نہیں چاہیے۔,I don't need the watch.,B,mˌʊɟʰeː ɡʰˈʌr.i nahˈiːn cˈaːhjeː,mohohgyʰay gʰʌr.ayay nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
143,کیا آپ کو گھڑی چاہیے؟,Do you need the watch?,B,kjˈaː ˌaːp kˈoː ɡʰˈʌr.i cˈaːhjeː,kya ap koh gʰʌr.ayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
144,ہمیں گھڑی چاہیے۔,We need the watch.,A,hˈʌmẽː ɡʰˈʌr.i cˈaːhjeː,hʌmẽ gʰʌr.ayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
145,گھڑی کہاں ہے؟,Where is the watch?,A,ɡʰˈʌr.i kˈʌhãː hɛ,gʰʌr.ayay kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
146,کیا گھڑی یہاں ہے؟,Is the watch here?,A,kjˈaː ɡʰˈʌr.i jˈʌhãː hɛ,kya gʰʌr.ayay yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
147,براہِ کرم گھڑی لے آئیے۔,Please bring the watch.,A,bˌəraːhˈeː kˈʌrəm ɡʰˈʌr.i lˈeː ˈaːjeː,bohohhrahay kʌrohohhm gʰʌr.ayay lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
148,براہِ کرم مجھے گھڑی دیجیے۔,Please give me the watch.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː ɡʰˈʌr.i diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay gʰʌr.ayay dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
149,میرے پاس گھڑی ہے۔,I have the watch.,A,mˈeːreː pˈaːs ɡʰˈʌr.i hɛ,mayray pas gʰʌr.ayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
150,کیا آپ کے پاس گھڑی ہے؟,Do you have the watch?,B,kjˈaː ˌaːp keː pˈaːs ɡʰˈʌr.i hɛ,kya ap kay pas gʰʌr.ayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
151,مجھے چشمہ چاہیے۔,I need the pair of glasses.,B,mˌʊɟʰeː cˈʌʃəma cˈaːhjeː,mohohgyʰay cʌshohohhma cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
152,مجھے چشمہ نہیں چاہیے۔,I don't need the pair of glasses.,B,mˌʊɟʰeː cˈʌʃəma nahˈiːn cˈaːhjeː,mohohgyʰay cʌshohohhma nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
153,کیا آپ کو چشمہ چاہیے؟,Do you need the pair of glasses?,B,kjˈaː ˌaːp kˈoː cˈʌʃəma cˈaːhjeː,kya ap koh cʌshohohhma cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
154,ہمیں چشمہ چاہیے۔,We need the pair of glasses.,B,hˈʌmẽː cˈʌʃəma cˈaːhjeː,hʌmẽ cʌshohohhma cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
155,چشمہ کہاں ہے؟,Where is the pair of glasses?,B,cˈʌʃəma kˈʌhãː hɛ,cʌshohohhma kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
156,کیا چشمہ یہاں ہے؟,Is the pair of glasses here?,B,kjˈaː cˈʌʃəma jˈʌhãː hɛ,kya cʌshohohhma yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
157,براہِ کرم چشمہ لے آئیے۔,Please bring the pair of glasses.,B,bˌəraːhˈeː kˈʌrəm cˈʌʃəma lˈeː ˈaːjeː,bohohhrahay kʌrohohhm cʌshohohhma lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
158,براہِ کرم مجھے چشمہ دیجیے۔,Please give me the pair of glasses.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː cˈʌʃəma diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay cʌshohohhma dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
159,میرے پاس چشمہ ہے۔,I have the pair of glasses.,B,mˈeːreː pˈaːs cˈʌʃəma hɛ,mayray pas cʌshohohhma hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
160,کیا آپ کے پاس چشمہ ہے؟,Do you have the pair of glasses?,B,kjˈaː ˌaːp keː pˈaːs cˈʌʃəma hɛ,kya ap kay pas cʌshohohhma hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
161,مجھے بیگ چاہیے۔,I need the bag.,A,mˌʊɟʰeː bˈeːɡ cˈaːhjeː,mohohgyʰay bayg cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
162,مجھے بیگ نہیں چاہیے۔,I don't need the bag.,B,mˌʊɟʰeː bˈeːɡ nahˈiːn cˈaːhjeː,mohohgyʰay bayg nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
163,کیا آپ کو بیگ چاہیے؟,Do you need the bag?,B,kjˈaː ˌaːp kˈoː bˈeːɡ cˈaːhjeː,kya ap koh bayg cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
164,ہمیں بیگ چاہیے۔,We need the bag.,A,hˈʌmẽː bˈeːɡ cˈaːhjeː,hʌmẽ bayg cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
165,بیگ کہاں ہے؟,Where is the bag?,A,bˈeːɡ kˈʌhãː hɛ,bayg kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
166,کیا بیگ یہاں ہے؟,Is the bag here?,A,kjˈaː bˈeːɡ jˈʌhãː hɛ,kya bayg yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
167,براہِ کرم بیگ لے آئیے۔,Please bring the bag.,A,bˌəraːhˈeː kˈʌrəm bˈeːɡ lˈeː ˈaːjeː,bohohhrahay kʌrohohhm bayg lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
168,براہِ کرم مجھے بیگ دیجیے۔,Please give me the bag.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː bˈeːɡ diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay bayg dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
169,میرے پاس بیگ ہے۔,I have the bag.,A,mˈeːreː pˈaːs bˈeːɡ hɛ,mayray pas bayg hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
170,کیا آپ کے پاس بیگ ہے؟,Do you have the bag?,B,kjˈaː ˌaːp keː pˈaːs bˈeːɡ hɛ,kya ap kay pas bayg hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
171,مجھے بٹوہ چاہیے۔,I need the wallet.,A,mˌʊɟʰeː bəʈˈoːa cˈaːhjeː,mohohgyʰay bohohhtoha cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
172,مجھے بٹوہ نہیں چاہیے۔,I don't need the wallet.,B,mˌʊɟʰeː bəʈˈoːa nahˈiːn cˈaːhjeː,mohohgyʰay bohohhtoha nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
173,کیا آپ کو بٹوہ چاہیے؟,Do you need the wallet?,B,kjˈaː ˌaːp kˈoː bəʈˈoːa cˈaːhjeː,kya ap koh bohohhtoha cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
174,ہمیں بٹوہ چاہیے۔,We need the wallet.,A,hˈʌmẽː bəʈˈoːa cˈaːhjeː,hʌmẽ bohohhtoha cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
175,بٹوہ کہاں ہے؟,Where is the wallet?,A,bəʈˈoːa kˈʌhãː hɛ,bohohhtoha kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
176,کیا بٹوہ یہاں ہے؟,Is the wallet here?,A,kjˈaː bəʈˈoːa jˈʌhãː hɛ,kya bohohhtoha yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
177,براہِ کرم بٹوہ لے آئیے۔,Please bring the wallet.,A,bˌəraːhˈeː kˈʌrəm bəʈˈoːa lˈeː ˈaːjeː,bohohhrahay kʌrohohhm bohohhtoha lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
178,براہِ کرم مجھے بٹوہ دیجیے۔,Please give me the wallet.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː bəʈˈoːa diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay bohohhtoha dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
179,میرے پاس بٹوہ ہے۔,I have the wallet.,A,mˈeːreː pˈaːs bəʈˈoːa hɛ,mayray pas bohohhtoha hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
180,کیا آپ کے پاس بٹوہ ہے؟,Do you have the wallet?,B,kjˈaː ˌaːp keː pˈaːs bəʈˈoːa hɛ,kya ap kay pas bohohhtoha hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
181,مجھے پرس چاہیے۔,I need the purse.,A,mˌʊɟʰeː pˈʌrəs cˈaːhjeː,mohohgyʰay pʌrohohhs cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
182,مجھے پرس نہیں چاہیے۔,I don't need the purse.,B,mˌʊɟʰeː pˈʌrəs nahˈiːn cˈaːhjeː,mohohgyʰay pʌrohohhs nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
183,کیا آپ کو پرس چاہیے؟,Do you need the purse?,B,kjˈaː ˌaːp kˈoː pˈʌrəs cˈaːhjeː,kya ap koh pʌrohohhs cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
184,ہمیں پرس چاہیے۔,We need the purse.,A,hˈʌmẽː pˈʌrəs cˈaːhjeː,hʌmẽ pʌrohohhs cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
185,پرس کہاں ہے؟,Where is the purse?,A,pˈʌrəs kˈʌhãː hɛ,pʌrohohhs kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
186,کیا پرس یہاں ہے؟,Is the purse here?,A,kjˈaː pˈʌrəs jˈʌhãː hɛ,kya pʌrohohhs yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
187,براہِ کرم پرس لے آئیے۔,Please bring the purse.,A,bˌəraːhˈeː kˈʌrəm pˈʌrəs lˈeː ˈaːjeː,bohohhrahay kʌrohohhm pʌrohohhs lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
188,براہِ کرم مجھے پرس دیجیے۔,Please give me the purse.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː pˈʌrəs diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay pʌrohohhs dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
189,میرے پاس پرس ہے۔,I have the purse.,A,mˈeːreː pˈaːs pˈʌrəs hɛ,mayray pas pʌrohohhs hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
190,کیا آپ کے پاس پرس ہے؟,Do you have the purse?,B,kjˈaː ˌaːp keː pˈaːs pˈʌrəs hɛ,kya ap kay pas pʌrohohhs hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
191,مجھے چھتری چاہیے۔,I need the umbrella.,A,mˌʊɟʰeː cʰˈʌtrˌiː cˈaːhjeː,mohohgyʰay cʰʌtrayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
192,مجھے چھتری نہیں چاہیے۔,I don't need the umbrella.,B,mˌʊɟʰeː cʰˈʌtrˌiː nahˈiːn cˈaːhjeː,mohohgyʰay cʰʌtrayay nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
193,کیا آپ کو چھتری چاہیے؟,Do you need the umbrella?,B,kjˈaː ˌaːp kˈoː cʰˈʌtrˌiː cˈaːhjeː,kya ap koh cʰʌtrayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
194,ہمیں چھتری چاہیے۔,We need the umbrella.,A,hˈʌmẽː cʰˈʌtrˌiː cˈaːhjeː,hʌmẽ cʰʌtrayay cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
195,چھتری کہاں ہے؟,Where is the umbrella?,A,cʰˈʌtrˌiː kˈʌhãː hɛ,cʰʌtrayay kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
196,کیا چھتری یہاں ہے؟,Is the umbrella here?,A,kjˈaː cʰˈʌtrˌiː jˈʌhãː hɛ,kya cʰʌtrayay yʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
197,براہِ کرم چھتری لے آئیے۔,Please bring the umbrella.,A,bˌəraːhˈeː kˈʌrəm cʰˈʌtrˌiː lˈeː ˈaːjeː,bohohhrahay kʌrohohhm cʰʌtrayay lay ayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
198,براہِ کرم مجھے چھتری دیجیے۔,Please give me the umbrella.,B,bˌəraːhˈeː kˈʌrəm mˌʊɟʰeː cʰˈʌtrˌiː diɟˈiːeː,bohohhrahay kʌrohohhm mohohgyʰay cʰʌtrayay dayaygyayayay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
199,میرے پاس چھتری ہے۔,I have the umbrella.,A,mˈeːreː pˈaːs cʰˈʌtrˌiː hɛ,mayray pas cʰʌtrayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
200,کیا آپ کے پاس چھتری ہے؟,Do you have the umbrella?,B,kjˈaː ˌaːp keː pˈaːs cʰˈʌtrˌiː hɛ,kya ap kay pas cʰʌtrayay hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
201,مجھے جیکٹ چاہیے۔,I need the jacket.,A,mˌʊɟʰeː ɟˈeːkɪʈ cˈaːhjeː,mohohgyʰay gyaykayayt cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
202,مجھے جیکٹ نہیں چاہیے۔,I don't need the jacket.,B,mˌʊɟʰeː ɟˈeːkɪʈ nahˈiːn cˈaːhjeː,mohohgyʰay gyaykayayt nahayayn cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
203,کیا آپ کو جیکٹ چاہیے؟,Do you need the jacket?,B,kjˈaː ˌaːp kˈoː ɟˈeːkɪʈ cˈaːhjeː,kya ap koh gyaykayayt cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
204,ہمیں جیکٹ چاہیے۔,We need the jacket.,A,hˈʌmẽː ɟˈeːkɪʈ cˈaːhjeː,hʌmẽ gyaykayayt cahyay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
205,جیکٹ کہاں ہے؟,Where is the jacket?,A,ɟˈeːkɪʈ kˈʌhãː hɛ,gyaykayayt kʌhã hay,1a1be318809c84d0a8ed71fcd3fca3644ef71feeb29e9c2bd08eeebfc38a0514
